pdg_name,strategy,replicate,step,tv_theta
chain_4v_3e,hub,1,5,0.23627686710662493
chain_4v_3e,hub,1,6,0.23128774916502431
chain_4v_3e,hub,1,7,0.22466176067991522
chain_4v_3e,hub,1,8,0.24814960190117502
chain_4v_3e,hub,1,9,0.2661302688090781
chain_4v_3e,hub,1,10,0.29221807831105184
chain_4v_3e,hub,1,11,0.30184858899808864
chain_4v_3e,hub,1,12,0.32783127610791507
chain_4v_3e,hub,1,13,0.3502349562538841
chain_4v_3e,hub,1,14,0.36950358860388766
chain_4v_3e,hub,1,15,0.3823859325754476
chain_4v_3e,hub,1,16,0.3840129912030823
chain_4v_3e,hub,1,17,0.39237856284191175
chain_4v_3e,hub,1,18,0.3914761664929426
chain_4v_3e,hub,1,19,0.42876059395964417
chain_4v_3e,hub,1,20,0.4622787364334724
chain_5v_4e,uniform,0,0,0.0
chain_5v_4e,uniform,0,1,0.1135137660718606
chain_5v_4e,uniform,0,2,0.16434772707013734
chain_5v_4e,uniform,0,3,0.25425900225561704
chain_5v_4e,uniform,0,4,0.35495026362346116
chain_5v_4e,uniform,0,5,0.4762165626125384
chain_5v_4e,uniform,0,6,0.6054812515669772
chain_5v_4e,uniform,0,7,0.6613182354567297
chain_5v_4e,uniform,0,8,0.6709125916055676
chain_5v_4e,uniform,0,9,0.6673556817587951
chain_5v_4e,uniform,0,10,0.6816653093169439
chain_5v_4e,uniform,0,11,0.6975893733565821
chain_5v_4e,uniform,0,12,0.7124808598868488
chain_5v_4e,uniform,0,13,0.7147317019800992
chain_5v_4e,uniform,0,14,0.7155573325261303
chain_5v_4e,uniform,0,15,0.7135615715938306
chain_5v_4e,uniform,0,16,0.7467568454026129
chain_5v_4e,uniform,0,17,0.786539521243123
chain_5v_4e,uniform,0,18,0.8575538439343414
chain_5v_4e,uniform,0,19,0.9219642185897401
chain_5v_4e,uniform,0,20,1.01705193940812
chain_5v_4e,partial,0,0,0.0
chain_5v_4e,partial,0,1,0.05404105043885065
chain_5v_4e,partial,0,2,0.0772897091745065
chain_5v_4e,partial,0,3,0.1317877647999438
chain_5v_4e,partial,0,4,0.14689869932818903
chain_5v_4e,partial,0,5,0.1362943841912345
chain_5v_4e,partial,0,6,0.1327164878909643
chain_5v_4e,partial,0,7,0.13859765027878318
chain_5v_4e,partial,0,8,0.16992461657938354
chain_5v_4e,partial,0,9,0.22630756925011677
chain_5v_4e,partial,0,10,0.23728665493619583
chain_5v_4e,partial,0,11,0.2536786205646569
chain_5v_4e,partial,0,12,0.3109561237774633
chain_5v_4e,partial,0,13,0.31755545314109745
chain_5v_4e,partial,0,14,0.32770413750899796
chain_5v_4e,partial,0,15,0.347985598699051
chain_5v_4e,partial,0,16,0.3511311665352923
chain_5v_4e,partial,0,17,0.3560351243828138
chain_5v_4e,partial,0,18,0.3696325550088353
chain_5v_4e,partial,0,19,0.3590839331118958
chain_5v_4e,partial,0,20,0.37916789562178765
chain_5v_4e,hub,0,0,0.0
chain_5v_4e,hub,0,1,0.1159896444728852
chain_5v_4e,hub,0,2,0.2524629710987515
chain_5v_4e,hub,0,3,0.30594756001641615
chain_5v_4e,hub,0,4,0.3134726811459057
chain_5v_4e,hub,0,5,0.37725280780462916
chain_5v_4e,hub,0,6,0.41614565558878125
chain_5v_4e,hub,0,7,0.4641689742692949
chain_5v_4e,hub,0,8,0.49983729793918874
chain_5v_4e,hub,0,9,0.5245960377589166
chain_5v_4e,hub,0,10,0.5151703917099317
chain_5v_4e,hub,0,11,0.4556745953716071
chain_5v_4e,hub,0,12,0.5046815142478048
chain_5v_4e,hub,0,13,0.5573386345375217
chain_5v_4e,hub,0,14,0.5788109566564035
chain_5v_4e,hub,0,15,0.6281385122693084
chain_5v_4e,hub,0,16,0.6239781492007901
chain_5v_4e,hub,0,17,0.6317504615403601
chain_5v_4e,hub,0,18,0.6389086466577519
chain_5v_4e,hub,0,19,0.6530112996605281
chain_5v_4e,hub,0,20,0.6187657705524315
chain_5v_4e,uniform,1,0,0.0
chain_5v_4e,uniform,1,1,0.16532127893066584
chain_5v_4e,uniform,1,2,0.3141122543886206
chain_5v_4e,uniform,1,3,0.48097678161257074
chain_5v_4e,uniform,1,4,0.6476607599489485
chain_5v_4e,uniform,1,5,0.8075982396202602
chain_5v_4e,uniform,1,6,0.9501921256088419
chain_5v_4e,uniform,1,7,1.100132521958594
chain_5v_4e,uniform,1,8,1.1394547296954727
chain_5v_4e,uniform,1,9,1.1407349379126699
chain_5v_4e,uniform,1,10,1.1593255951917705
chain_5v_4e,uniform,1,11,1.1541420555148871
chain_5v_4e,uniform,1,12,1.1639799691425072
chain_5v_4e,uniform,1,13,1.1764048403032314
chain_5v_4e,uniform,1,14,1.1888217777834393
chain_5v_4e,uniform,1,15,1.203133382242285
