pdg_name,strategy,replicate,initial,final,resolution_pct,distortion_tv,success
chain_6v_5e,uniform,0,0.1004185751080513,4.388977322378196e-05,99.95629317267591,0.5516572580534902,True
chain_6v_5e,partial,0,0.1004185751080513,0.011997746303677559,88.05226394542257,0.31380065325686635,True
chain_6v_5e,hub,0,0.1004185751080513,6.721333920722827e-05,99.9330668263965,0.4145966312910134,True
chain_6v_5e,uniform,1,0.25682443380355835,8.648181392345577e-05,99.96632648512345,0.27554142253114927,True
chain_6v_5e,partial,1,0.25682443380355835,0.08863332867622375,65.48874756051512,0.20018131413165163,True
chain_6v_5e,hub,1,0.25682443380355835,4.148253356106579e-05,99.98384790226275,0.34318612150631433,True
chain_6v_5e,uniform,2,0.0989963635802269,3.9836508221924305e-05,99.95975962471627,0.37288792530484116,True
chain_6v_5e,partial,2,0.0989963635802269,0.0033671006094664335,96.59876334069814,0.31127549394400195,True
chain_6v_5e,hub,2,0.0989963635802269,5.095222877571359e-05,99.9485312117203,0.24087754119033555,True
chain_6v_5e,uniform,3,0.022241048514842987,5.982441871310584e-05,99.73101799281999,0.3828778755373293,True
chain_6v_5e,partial,3,0.022241048514842987,0.00300744385458529,86.47795830049013,0.2007047738920072,True
chain_6v_5e,hub,3,0.022241048514842987,5.6577253417344764e-05,99.7456178678825,0.2505926341894549,True
chain_6v_5e,uniform,4,0.5027144551277161,5.219349259277806e-05,99.98961766623967,0.5345203056493375,True
chain_6v_5e,partial,4,0.5027144551277161,0.3110976219177246,38.116435932066175,0.35056952628255056,True
chain_6v_5e,hub,4,0.5027144551277161,6.593237776542082e-05,99.98688472609194,0.5868850598690589,True
chain_6v_5e,uniform,5,0.10332409292459488,6.039214349584654e-05,99.94155076344109,0.34186331547060955,True
chain_6v_5e,partial,5,0.10332409292459488,0.00496705062687397,95.19274693221949,0.3084947043579793,True
chain_6v_5e,hub,5,0.10332409292459488,2.238367778772954e-05,99.97833643910712,0.20384820642156976,True
chain_6v_5e,uniform,6,0.2849016487598419,2.4627439415780827e-05,99.99135581014606,0.42156974694407534,True
chain_6v_5e,partial,6,0.2849016487598419,0.14066165685653687,50.627994794404394,0.23834361690368552,True
chain_6v_5e,hub,6,0.2849016487598419,2.864751331799198e-05,99.98994477096124,0.38020972617363225,True
chain_6v_5e,uniform,7,0.3846004903316498,6.193666922627017e-05,99.98389584236544,0.43452630668944336,True
chain_6v_5e,partial,7,0.3846004903316498,0.20109394192695618,47.71355029902632,0.15502490403300198,True
chain_6v_5e,hub,7,0.3846004903316498,3.8147016311995685e-05,99.9900813916594,0.45377935833620475,True
chain_6v_5e,uniform,8,0.07910647988319397,0.00016793586837593466,99.78770908701297,0.44124185031979646,True
chain_6v_5e,partial,8,0.07910647988319397,0.008696000091731548,89.00722152651493,0.25680083553106886,True
chain_6v_5e,hub,8,0.07910647988319397,0.00021695176837965846,99.7257471591455,0.3548299606364912,True
chain_6v_5e,uniform,9,0.050006087869405746,6.31877119303681e-05,99.87363996140752,0.4417748994009243,True
chain_6v_5e,partial,9,0.050006087869405746,0.0028893002308905125,94.22210303986164,0.28823899767434136,True
chain_6v_5e,hub,9,0.050006087869405746,2.8637796276598237e-05,99.94273138032436,0.4419382137865715,True
chain_6v_5e,uniform,10,0.09550236165523529,3.631191430031322e-05,99.96197799334911,0.4472798598244315,True
chain_6v_5e,partial,10,0.09550236165523529,0.016541169956326485,82.67983150402048,0.2828911097878296,True
chain_6v_5e,hub,10,0.09550236165523529,3.769390605157241e-05,99.96053091735297,0.3134363184509924,True
chain_6v_5e,uniform,11,0.25286099314689636,3.9146085327956825e-05,99.98451873306327,0.4334466298797481,True
chain_6v_5e,partial,11,0.25286099314689636,0.0507957898080349,79.91157545658862,0.3505055838844429,True
chain_6v_5e,hub,11,0.25286099314689636,2.415750532236416e-05,99.99044632981081,0.4782024003574242,True
chain_6v_5e,uniform,12,0.6948232650756836,0.003387370379641652,99.51248460581229,0.4944854733073768,True
chain_6v_5e,partial,12,0.6948232650756836,0.3481641709804535,49.89169354561987,0.08975505529208397,True
chain_6v_5e,hub,12,0.6948232650756836,0.0037197209894657135,99.46465221065093,0.5181016114925672,True
chain_6v_5e,uniform,13,0.02525082416832447,5.521057755686343e-05,99.78135138406246,0.3484101841697976,True
chain_6v_5e,partial,13,0.02525082416832447,0.003388477023690939,86.5807270245794,0.18577206311313652,True
chain_6v_5e,hub,13,0.02525082416832447,8.238923328462988e-05,99.67371665678944,0.23462746459589184,True
chain_6v_5e,uniform,14,0.0965990424156189,2.213930565631017e-05,99.97708123693292,0.4526775023054178,True
chain_6v_5e,partial,14,0.0965990424156189,0.019186023622751236,80.13849501716273,0.19252702019031523,True
chain_6v_5e,hub,14,0.0965990424156189,3.205029861419462e-05,99.9668213081489,0.27690806428360015,True
chain_6v_5e,uniform,15,0.1467130184173584,3.87773361580912e-05,99.9735692601949,0.1627355504173545,True
chain_6v_5e,partial,15,0.1467130184173584,0.039119914174079895,73.33575806967964,0.25419331677358614,True
chain_6v_5e,hub,15,0.1467130184173584,6.122944614617154e-05,99.95826583979617,0.24471633608444954,True
chain_6v_5e,uniform,16,0.054055798798799515,2.1285666662151925e-05,99.96062278768393,0.33283516582259437,True
chain_6v_5e,partial,16,0.054055798798799515,0.02441841922700405,54.82738250175235,0.2467675922399864,True
chain_6v_5e,hub,16,0.054055798798799515,6.301424582488835e-05,99.88342740792818,0.2654111617344338,True
chain_6v_5e,uniform,17,0.05797365680336952,3.415886385482736e-05,99.9410786454774,0.3791073622976905,True
chain_6v_5e,partial,17,0.05797365680336952,0.013694270513951778,76.3784600298737,0.25027375514506656,True
chain_6v_5e,hub,17,0.05797365680336952,2.1018384359194897e-05,99.9637449394809,0.20696176271771655,True
chain_6v_5e,uniform,18,0.03996409848332405,2.356323238927871e-05,99.94103899929306,0.4279579202475643,True
chain_6v_5e,partial,18,0.03996409848332405,0.01513627078384161,62.12532908716164,0.23934177761945946,True
chain_6v_5e,hub,18,0.03996409848332405,3.0765037081437185e-05,99.92301831331369,0.35149872379892044,True
chain_6v_5e,uniform,19,0.03689723089337349,1.4000215742271394e-05,99.96205618849086,0.5058459433565501,True
chain_6v_5e,partial,19,0.03689723089337349,0.014786885119974613,59.924133161358064,0.25369201871624597,True
chain_6v_5e,hub,19,0.03689723089337349,7.774034020258114e-05,99.78930576002509,0.43071095472237375,True
chain_6v_5e,uniform,20,0.013062962330877781,7.80995687819086e-05,99.4021297252209,0.3847780100890919,True
chain_6v_5e,partial,20,0.013062962330877781,0.0012251841835677624,90.62093151205288,0.22191464047927792,True
chain_6v_5e,hub,20,0.013062962330877781,3.408312113606371e-05,99.73908581933595,0.17526923481322698,True
chain_6v_5e,uniform,21,0.4612201452255249,0.003714408725500107,99.19465600886018,0.4228707329171264,True
chain_6v_5e,partial,21,0.4612201452255249,0.18980972468852997,58.846176461846035,0.27011279327662746,True
chain_6v_5e,hub,21,0.4612201452255249,6.493670662166551e-05,99.98592066992435,0.40458225387267716,True
chain_6v_5e,uniform,22,0.2874971926212311,6.026501796441153e-05,99.97903804993192,0.46902856785495217,True
chain_6v_5e,partial,22,0.2874971926212311,0.05389108508825302,81.2550917117118,0.25663771379183303,True
chain_6v_5e,hub,22,0.2874971926212311,5.7734872825676575e-05,99.97991810900855,0.4016654839132032,True
chain_6v_5e,uniform,23,0.11804915219545364,3.2495670893695205e-05,99.97247276215937,0.5541720092704968,True
chain_6v_5e,partial,23,0.11804915219545364,0.03182106465101242,73.04422432587539,0.3888644797620644,True
chain_6v_5e,hub,23,0.11804915219545364,6.458598363678902e-05,99.94528890514194,0.35547129618728485,True
chain_6v_5e,uniform,24,0.0731111690402031,9.564661013428122e-05,99.86917647277438,0.26089577867449276,True
chain_6v_5e,partial,24,0.0731111690402031,0.018372779712080956,74.87007805609298,0.2587996734209035,True
chain_6v_5e,hub,24,0.0731111690402031,5.41361587238498e-05,99.92595364096275,0.18651064483576557,True
chain_6v_5e,uniform,25,0.14352793991565704,8.490903564961627e-05,99.94084145867383,0.35513171705308966,True
chain_6v_5e,partial,25,0.14352793991565704,0.03073110617697239,78.58876383578608,0.4758506408886508,True
chain_6v_5e,hub,25,0.14352793991565704,4.250506390235387e-05,99.97038551244634,0.44664876514369023,True
chain_6v_5e,uniform,26,0.15717735886573792,0.0009160665795207024,99.41717650294454,0.3155145273690847,True
chain_6v_5e,partial,26,0.15717735886573792,0.02124861441552639,86.48112261914446,0.1891493573132857,True
chain_6v_5e,hub,26,0.15717735886573792,0.0007734766695648432,99.50789561858872,0.23614361201223097,True
chain_6v_5e,uniform,27,0.23898638784885406,0.003947397693991661,98.34827509235038,0.41305363347467816,True
chain_6v_5e,partial,27,0.23898638784885406,0.0738915503025055,69.08127238224216,0.28634597517948335,True
chain_6v_5e,hub,27,0.23898638784885406,0.00032355793518945575,99.8646123998518,0.40711345938512156,True
chain_6v_5e,uniform,28,0.45402178168296814,9.266060806112364e-05,99.97959115359672,0.3541141699393044,True
chain_6v_5e,partial,28,0.45402178168296814,0.21887806057929993,51.79128636340692,0.28339484121057745,True
chain_6v_5e,hub,28,0.45402178168296814,5.06359210703522e-05,99.98884724849925,0.36217417473645536,True
chain_6v_5e,uniform,29,0.12599454820156097,7.711532089160755e-05,99.93879471612674,0.3352056270434122,True
chain_6v_5e,partial,29,0.12599454820156097,0.021766632795333862,82.7241471111016,0.2552022507222851,True
chain_6v_5e,hub,29,0.12599454820156097,3.854487295029685e-05,99.96940750730846,0.28895874045615666,True
chain_6v_5e,uniform,30,0.3212480843067169,0.0036617047153413296,98.86016294128459,0.2715005587927606,True
chain_6v_5e,partial,30,0.3212480843067169,0.20255206525325775,36.94839746970512,0.22446042399922705,True
chain_6v_5e,hub,30,0.3212480843067169,0.0036876341328024864,98.85209147915675,0.2634847952959805,True
chain_6v_5e,uniform,31,0.23876796662807465,3.4451706596883014e-05,99.98557105164339,0.5999024272682948,True
chain_6v_5e,partial,31,0.23876796662807465,0.028640134260058403,88.00503490291446,0.47341811286802676,True
chain_6v_5e,hub,31,0.23876796662807465,5.4165790061233565e-05,99.97731446524163,0.6111435119647808,True
chain_6v_5e,uniform,32,0.21924635767936707,0.004206554032862186,98.0813573929406,0.5103773579240565,True
chain_6v_5e,partial,32,0.21924635767936707,0.0738232210278511,66.32864426609424,0.2230682328114471,True
chain_6v_5e,hub,32,0.21924635767936707,0.004262206144630909,98.05597402404098,0.45088257013617394,True
chain_6v_5e,uniform,33,0.12763836979866028,0.003516477532684803,97.24496831303018,0.3152623056131862,True
chain_6v_5e,partial,33,0.12763836979866028,0.01973387971520424,84.53922613839951,0.24658658604674408,True
chain_6v_5e,hub,33,0.12763836979866028,0.0030534437391906977,97.60773837521799,0.25160229017139973,True
chain_6v_5e,uniform,34,0.32648518681526184,7.480526983272284e-05,99.97708769866026,0.2585612280940135,True
chain_6v_5e,partial,34,0.32648518681526184,0.13918817043304443,57.36769199522593,0.17012917317890325,True
chain_6v_5e,hub,34,0.32648518681526184,7.746274786768481e-05,99.97627373277687,0.1930751757603042,True
chain_6v_5e,uniform,35,0.48161667585372925,4.680181882577017e-05,99.99028235084619,0.39345681528187193,True
chain_6v_5e,partial,35,0.48161667585372925,0.281035453081131,41.64748291097718,0.31447568784923763,True
chain_6v_5e,hub,35,0.48161667585372925,3.160542109981179e-05,99.99343763979024,0.36528299199819314,True
chain_6v_5e,uniform,36,0.6983036994934082,3.9163347537396476e-05,99.99439164541648,0.6696000274183124,True
chain_6v_5e,partial,36,0.6983036994934082,0.33753105998039246,51.664145525040475,0.30643751152316956,True
chain_6v_5e,hub,36,0.6983036994934082,0.0016341510927304626,99.76598275307492,0.6777788891060076,True
chain_6v_5e,uniform,37,0.5095710754394531,3.389824632904492e-05,99.9933476902511,0.3531244850969712,True
chain_6v_5e,partial,37,0.5095710754394531,0.12183862924575806,76.08996367372606,0.3521780016268072,True
chain_6v_5e,hub,37,0.5095710754394531,0.00014769684639759362,99.97101545721169,0.39062191988013906,True
chain_6v_5e,uniform,38,0.15286530554294586,0.004679003264755011,96.93913327936895,0.5417372708712268,True
chain_6v_5e,partial,38,0.15286530554294586,0.005281280726194382,96.54514102631963,0.23838633394135872,True
chain_6v_5e,hub,38,0.15286530554294586,1.9366663764230907e-05,99.98733089650693,0.3863712886834196,True
chain_6v_5e,uniform,39,0.7483726739883423,0.003361559472978115,99.55081744833585,0.4171746799466056,True
chain_6v_5e,partial,39,0.7483726739883423,0.4153766334056854,44.496018114611715,0.2750899190808705,True
