pdg_name,strategy,replicate,step,tv_theta
chain_6v_5e,hub,1,6,1.0068625579721402
chain_6v_5e,hub,1,7,1.1266619214638567
chain_6v_5e,hub,1,8,1.1225966575566377
chain_6v_5e,hub,1,9,1.1568454942555257
chain_6v_5e,hub,1,10,1.1872132730560994
chain_6v_5e,hub,1,11,1.1845601049631629
chain_6v_5e,hub,1,12,1.2007833782793778
chain_6v_5e,hub,1,13,1.1806712894786964
chain_6v_5e,hub,1,14,1.1934129347165499
chain_6v_5e,hub,1,15,1.1939435267831022
chain_6v_5e,hub,1,16,1.211591899066733
chain_6v_5e,hub,1,17,1.2347566779313766
chain_6v_5e,hub,1,18,1.250071565390835
chain_6v_5e,hub,1,19,1.2475078316296297
chain_6v_5e,hub,1,20,1.242617670097213
chain_6v_5e,uniform,2,0,0.0
chain_6v_5e,uniform,2,1,0.19077627508444975
chain_6v_5e,uniform,2,2,0.3138739374141666
chain_6v_5e,uniform,2,3,0.42500614772594614
chain_6v_5e,uniform,2,4,0.4768190165711744
chain_6v_5e,uniform,2,5,0.4849737087765458
chain_6v_5e,uniform,2,6,0.5040883880502485
chain_6v_5e,uniform,2,7,0.5240394726872137
chain_6v_5e,uniform,2,8,0.5691283286856839
chain_6v_5e,uniform,2,9,0.6035594887311155
chain_6v_5e,uniform,2,10,0.6430264408466099
chain_6v_5e,uniform,2,11,0.7084561659716874
chain_6v_5e,uniform,2,12,0.7597628511097696
chain_6v_5e,uniform,2,13,0.7962200486254326
chain_6v_5e,uniform,2,14,0.8555020226245909
chain_6v_5e,uniform,2,15,0.8482394983485386
chain_6v_5e,uniform,2,16,0.8699731535962408
chain_6v_5e,uniform,2,17,0.9202827658634718
chain_6v_5e,uniform,2,18,0.9335232246800744
chain_6v_5e,uniform,2,19,0.9440978121360295
chain_6v_5e,uniform,2,20,0.9888671352135636
chain_6v_5e,partial,2,0,0.0
chain_6v_5e,partial,2,1,0.02278129954361519
chain_6v_5e,partial,2,2,0.08032244010875936
chain_6v_5e,partial,2,3,0.12180176244621056
chain_6v_5e,partial,2,4,0.09986399088833664
chain_6v_5e,partial,2,5,0.12041324763524286
chain_6v_5e,partial,2,6,0.13787285268381375
chain_6v_5e,partial,2,7,0.16364120377808214
chain_6v_5e,partial,2,8,0.17211362049419535
chain_6v_5e,partial,2,9,0.1604907591614937
chain_6v_5e,partial,2,10,0.22412165657512145
chain_6v_5e,partial,2,11,0.24960668223198182
chain_6v_5e,partial,2,12,0.31769958877220833
chain_6v_5e,partial,2,13,0.32419383745040997
chain_6v_5e,partial,2,14,0.3369210763545229
chain_6v_5e,partial,2,15,0.3655731366417943
chain_6v_5e,partial,2,16,0.3520153193734754
chain_6v_5e,partial,2,17,0.3511583551471452
chain_6v_5e,partial,2,18,0.38171838902847033
chain_6v_5e,partial,2,19,0.4091539330095519
chain_6v_5e,partial,2,20,0.39856616778734083
chain_6v_5e,hub,2,0,0.0
chain_6v_5e,hub,2,1,0.16577059469967725
chain_6v_5e,hub,2,2,0.26182667510430596
chain_6v_5e,hub,2,3,0.38181165220725377
chain_6v_5e,hub,2,4,0.53124536687904
chain_6v_5e,hub,2,5,0.5332304845248317
chain_6v_5e,hub,2,6,0.4964942562529393
chain_6v_5e,hub,2,7,0.5128997664603818
chain_6v_5e,hub,2,8,0.5385878091064782
chain_6v_5e,hub,2,9,0.49896763821671625
chain_6v_5e,hub,2,10,0.49085351227663687
chain_6v_5e,hub,2,11,0.4939104503528875
chain_6v_5e,hub,2,12,0.5183614200356845
chain_6v_5e,hub,2,13,0.505196930102702
chain_6v_5e,hub,2,14,0.47999226824637997
chain_6v_5e,hub,2,15,0.49093345796517707
chain_6v_5e,hub,2,16,0.5003557628081201
chain_6v_5e,hub,2,17,0.5150756546997921
chain_6v_5e,hub,2,18,0.5168367046675905
chain_6v_5e,hub,2,19,0.526495290372482
chain_6v_5e,hub,2,20,0.5331349905073267
chain_6v_5e,uniform,3,0,0.0
chain_6v_5e,uniform,3,1,0.18109992386187906
chain_6v_5e,uniform,3,2,0.36383534786964644
chain_6v_5e,uniform,3,3,0.42487735804790183
chain_6v_5e,uniform,3,4,0.4002349129011538
chain_6v_5e,uniform,3,5,0.4627848573120755
chain_6v_5e,uniform,3,6,0.4807817217604208
chain_6v_5e,uniform,3,7,0.5035252304674268
chain_6v_5e,uniform,3,8,0.5747943604105075
chain_6v_5e,uniform,3,9,0.6406391156823519
chain_6v_5e,uniform,3,10,0.6853003009721931
chain_6v_5e,uniform,3,11,0.7106509112497175
chain_6v_5e,uniform,3,12,0.7666238702605999
chain_6v_5e,uniform,3,13,0.794892705587235
chain_6v_5e,uniform,3,14,0.8772583428714276
chain_6v_5e,uniform,3,15,0.8736506425828615
chain_6v_5e,uniform,3,16,0.9341211102810478
chain_6v_5e,uniform,3,17,0.9984798573316153
chain_6v_5e,uniform,3,18,0.9840957878161376
chain_6v_5e,uniform,3,19,1.0415938702941339
chain_6v_5e,uniform,3,20,1.0640047667954369
chain_6v_5e,partial,3,0,0.0
chain_6v_5e,partial,3,1,0.0482270445577894
chain_6v_5e,partial,3,2,0.07288572334837952
chain_6v_5e,partial,3,3,0.09861811502121678
chain_6v_5e,partial,3,4,0.09586777548046757
chain_6v_5e,partial,3,5,0.13193390268947958
chain_6v_5e,partial,3,6,0.16801653251883797
chain_6v_5e,partial,3,7,0.2303024508898726
chain_6v_5e,partial,3,8,0.25139877721530285
chain_6v_5e,partial,3,9,0.24173146119178862
chain_6v_5e,partial,3,10,0.24642638940032408
chain_6v_5e,partial,3,11,0.2853539470469385
chain_6v_5e,partial,3,12,0.29810177013234945
chain_6v_5e,partial,3,13,0.31246298036243203
chain_6v_5e,partial,3,14,0.3296728562551557
chain_6v_5e,partial,3,15,0.3412493032110834
chain_6v_5e,partial,3,16,0.36329219460814327
chain_6v_5e,partial,3,17,0.3841872730177482
chain_6v_5e,partial,3,18,0.4189005724543764
chain_6v_5e,partial,3,19,0.4286940732054521
chain_6v_5e,partial,3,20,0.4755304910562457
chain_6v_5e,hub,3,0,0.0
chain_6v_5e,hub,3,1,0.23230033966538202
chain_6v_5e,hub,3,2,0.36096758517989763
chain_6v_5e,hub,3,3,0.38591308815103154
chain_6v_5e,hub,3,4,0.4381929480765959
chain_6v_5e,hub,3,5,0.42761234385375024
chain_6v_5e,hub,3,6,0.4078720000163214
chain_6v_5e,hub,3,7,0.4077620824688256
chain_6v_5e,hub,3,8,0.47767563687341397
chain_6v_5e,hub,3,9,0.4772214935617322
chain_6v_5e,hub,3,10,0.5616957009514614
chain_6v_5e,hub,3,11,0.6343672484583445
chain_6v_5e,hub,3,12,0.6749444217555063
chain_6v_5e,hub,3,13,0.661938641220819
chain_6v_5e,hub,3,14,0.7150176030932672
chain_6v_5e,hub,3,15,0.7716961786460065
chain_6v_5e,hub,3,16,0.8072936860238333
chain_6v_5e,hub,3,17,0.8285540840315758
chain_6v_5e,hub,3,18,0.8226415058244247
chain_6v_5e,hub,3,19,0.8054904655715843
chain_6v_5e,hub,3,20,0.8779334878200166
chain_6v_5e,uniform,4,0,0.0
chain_6v_5e,uniform,4,1,0.17044189397157378
chain_6v_5e,uniform,4,2,0.3297258117399607
chain_6v_5e,uniform,4,3,0.5011509208371674
chain_6v_5e,uniform,4,4,0.6324573530358811
chain_6v_5e,uniform,4,5,0.7337403273798269
chain_6v_5e,uniform,4,6,0.8737950658746001
chain_6v_5e,uniform,4,7,1.0132156046601388
chain_6v_5e,uniform,4,8,1.1075762989312208
chain_6v_5e,uniform,4,9,1.2000704097522652
chain_6v_5e,uniform,4,10,1.2512510300158266
chain_6v_5e,uniform,4,11,1.3133501659629663
chain_6v_5e,uniform,4,12,1.3554682203280077
chain_6v_5e,uniform,4,13,1.3910098456093927
chain_6v_5e,uniform,4,14,1.3831725044834027
chain_6v_5e,uniform,4,15,1.3829181182626524
chain_6v_5e,uniform,4,16,1.3347080330246006
chain_6v_5e,uniform,4,17,1.3517538254279704
chain_6v_5e,uniform,4,18,1.359665518872217
chain_6v_5e,uniform,4,19,1.3422568504110601
chain_6v_5e,uniform,4,20,1.3507821178065544
chain_6v_5e,partial,4,0,0.0
chain_6v_5e,partial,4,1,0.03979206375310368
chain_6v_5e,partial,4,2,0.07007882362597201
chain_6v_5e,partial,4,3,0.11141863452334752
chain_6v_5e,partial,4,4,0.1156692321184714
chain_6v_5e,partial,4,5,0.14431893588710307
chain_6v_5e,partial,4,6,0.18265268011837027
chain_6v_5e,partial,4,7,0.20528647238854203
chain_6v_5e,partial,4,8,0.23081472052830618
chain_6v_5e,partial,4,9,0.25280674213352494
chain_6v_5e,partial,4,10,0.2612264704492759
chain_6v_5e,partial,4,11,0.2924990482039041
chain_6v_5e,partial,4,12,0.3456802612792719
chain_6v_5e,partial,4,13,0.3956483212170584
chain_6v_5e,partial,4,14,0.41866144704834135
chain_6v_5e,partial,4,15,0.43363426356025925
chain_6v_5e,partial,4,16,0.4515021355069416
