environment,algorithm,seed,iteration,loss,l1_dist,n_modes_found,n_terminating_states
original,LogPartitionVarianceGFlowNet,28,8,0.9080614447593689,inf,1,256
original,LogPartitionVarianceGFlowNet,28,9,0.6165997982025146,inf,1,288
original,LogPartitionVarianceGFlowNet,28,10,0.573035717010498,inf,1,320
original,LogPartitionVarianceGFlowNet,28,11,1.5292553901672363,inf,1,352
original,LogPartitionVarianceGFlowNet,28,12,0.6182039380073547,inf,1,384
original,LogPartitionVarianceGFlowNet,28,13,0.9553072452545166,inf,1,416
original,LogPartitionVarianceGFlowNet,28,14,0.8035568594932556,inf,1,448
original,LogPartitionVarianceGFlowNet,28,15,1.2697575092315674,inf,1,480
original,LogPartitionVarianceGFlowNet,28,16,2.5345048904418945,inf,1,512
original,LogPartitionVarianceGFlowNet,28,17,4.061801910400391,inf,2,544
original,LogPartitionVarianceGFlowNet,28,18,1.0959855318069458,inf,2,576
original,LogPartitionVarianceGFlowNet,28,19,4.25961971282959,inf,2,608
original,LogPartitionVarianceGFlowNet,28,20,4.635987281799316,inf,2,640
original,LogPartitionVarianceGFlowNet,28,21,2.6212668418884277,inf,2,672
original,LogPartitionVarianceGFlowNet,28,22,4.021798133850098,inf,2,704
original,LogPartitionVarianceGFlowNet,28,23,1.4420957565307617,inf,2,736
original,LogPartitionVarianceGFlowNet,28,24,2.2051424980163574,inf,2,768
original,LogPartitionVarianceGFlowNet,28,25,0.7834723591804504,0.00489567406475544,2,800
original,LogPartitionVarianceGFlowNet,28,26,1.283573865890503,0.00489567406475544,2,832
original,LogPartitionVarianceGFlowNet,28,27,0.44208043813705444,0.00489567406475544,2,864
original,LogPartitionVarianceGFlowNet,28,28,0.8466482162475586,0.00489567406475544,2,896
original,LogPartitionVarianceGFlowNet,28,29,0.9700623154640198,0.00489567406475544,2,928
original,LogPartitionVarianceGFlowNet,28,30,0.5513293743133545,0.00489567406475544,2,960
original,LogPartitionVarianceGFlowNet,28,31,1.3819770812988281,0.00489567406475544,2,992
original,LogPartitionVarianceGFlowNet,28,32,0.5544666051864624,0.00489567406475544,2,1024
original,LogPartitionVarianceGFlowNet,28,33,1.4330008029937744,0.00489567406475544,2,1056
original,LogPartitionVarianceGFlowNet,28,34,0.520494818687439,0.00489567406475544,2,1088
original,LogPartitionVarianceGFlowNet,28,35,0.22601863741874695,0.00489567406475544,2,1120
original,LogPartitionVarianceGFlowNet,28,36,0.6098227500915527,0.00489567406475544,2,1152
original,LogPartitionVarianceGFlowNet,28,37,0.8146415948867798,0.00489567406475544,2,1184
original,LogPartitionVarianceGFlowNet,28,38,0.9380614757537842,0.00489567406475544,2,1216
original,LogPartitionVarianceGFlowNet,28,39,0.8867290616035461,0.00489567406475544,2,1248
original,LogPartitionVarianceGFlowNet,28,40,0.9457992911338806,0.00489567406475544,2,1280
original,LogPartitionVarianceGFlowNet,28,41,1.272902488708496,0.00489567406475544,2,1312
original,LogPartitionVarianceGFlowNet,28,42,1.3244552612304688,0.00489567406475544,2,1344
original,LogPartitionVarianceGFlowNet,28,43,0.750647783279419,0.00489567406475544,2,1376
original,LogPartitionVarianceGFlowNet,28,44,0.9545156359672546,0.00489567406475544,2,1408
original,LogPartitionVarianceGFlowNet,28,45,0.654695987701416,0.00489567406475544,2,1440
original,LogPartitionVarianceGFlowNet,28,46,0.6828265190124512,0.00489567406475544,2,1472
original,LogPartitionVarianceGFlowNet,28,47,0.3829330801963806,0.00489567406475544,2,1504
original,LogPartitionVarianceGFlowNet,28,48,0.7349043488502502,0.00489567406475544,2,1536
original,LogPartitionVarianceGFlowNet,28,49,0.6702731847763062,0.00489567406475544,2,1568
original,LogPartitionVarianceGFlowNet,28,50,0.9019724726676941,0.00440346309915185,2,1600
original,LogPartitionVarianceGFlowNet,28,51,0.5537614226341248,0.00440346309915185,2,1632
original,LogPartitionVarianceGFlowNet,28,52,1.2745187282562256,0.00440346309915185,2,1664
original,LogPartitionVarianceGFlowNet,28,53,0.7079558372497559,0.00440346309915185,2,1696
original,LogPartitionVarianceGFlowNet,28,54,1.527912974357605,0.00440346309915185,2,1728
original,LogPartitionVarianceGFlowNet,28,55,1.0132088661193848,0.00440346309915185,2,1760
original,LogPartitionVarianceGFlowNet,28,56,1.2130053043365479,0.00440346309915185,3,1792
original,LogPartitionVarianceGFlowNet,28,57,0.9628092646598816,0.00440346309915185,3,1824
original,LogPartitionVarianceGFlowNet,28,58,1.254699468612671,0.00440346309915185,3,1856
original,LogPartitionVarianceGFlowNet,28,59,0.3438228666782379,0.00440346309915185,3,1888
original,LogPartitionVarianceGFlowNet,28,60,1.1233465671539307,0.00440346309915185,3,1920
original,LogPartitionVarianceGFlowNet,28,61,1.2299848794937134,0.00440346309915185,3,1952
original,LogPartitionVarianceGFlowNet,28,62,0.551134467124939,0.00440346309915185,3,1984
original,LogPartitionVarianceGFlowNet,28,63,0.5543296933174133,0.00440346309915185,3,2016
original,LogPartitionVarianceGFlowNet,28,64,0.38447117805480957,0.00440346309915185,3,2048
original,LogPartitionVarianceGFlowNet,28,65,0.5913232564926147,0.00440346309915185,3,2080
original,LogPartitionVarianceGFlowNet,28,66,0.3123393654823303,0.00440346309915185,3,2112
original,LogPartitionVarianceGFlowNet,28,67,0.6922663450241089,0.00440346309915185,3,2144
original,LogPartitionVarianceGFlowNet,28,68,0.6870255470275879,0.00440346309915185,3,2176
original,LogPartitionVarianceGFlowNet,28,69,0.6435452699661255,0.00440346309915185,4,2208
original,LogPartitionVarianceGFlowNet,28,70,0.7568351030349731,0.00440346309915185,4,2240
original,LogPartitionVarianceGFlowNet,28,71,0.8157507181167603,0.00440346309915185,4,2272
original,LogPartitionVarianceGFlowNet,28,72,0.38639432191848755,0.00440346309915185,4,2304
original,LogPartitionVarianceGFlowNet,28,73,0.7501562833786011,0.00440346309915185,4,2336
original,LogPartitionVarianceGFlowNet,28,74,0.9634446501731873,0.00440346309915185,4,2368
original,LogPartitionVarianceGFlowNet,28,75,1.344312071800232,0.0036127972416579723,4,2400
original,LogPartitionVarianceGFlowNet,28,76,0.9788349270820618,0.0036127972416579723,4,2432
original,LogPartitionVarianceGFlowNet,28,77,0.41942596435546875,0.0036127972416579723,4,2464
original,LogPartitionVarianceGFlowNet,28,78,1.0574461221694946,0.0036127972416579723,4,2496
original,LogPartitionVarianceGFlowNet,28,79,0.4099220037460327,0.0036127972416579723,4,2528
original,LogPartitionVarianceGFlowNet,28,80,0.757380485534668,0.0036127972416579723,4,2560
original,LogPartitionVarianceGFlowNet,28,81,0.8124723434448242,0.0036127972416579723,4,2592
original,LogPartitionVarianceGFlowNet,28,82,0.8002320528030396,0.0036127972416579723,4,2624
original,LogPartitionVarianceGFlowNet,28,83,0.3903520107269287,0.0036127972416579723,4,2656
original,LogPartitionVarianceGFlowNet,28,84,0.3720266819000244,0.0036127972416579723,4,2688
original,LogPartitionVarianceGFlowNet,28,85,0.5172063708305359,0.0036127972416579723,4,2720
original,LogPartitionVarianceGFlowNet,28,86,0.5128698945045471,0.0036127972416579723,4,2752
original,LogPartitionVarianceGFlowNet,28,87,0.37696290016174316,0.0036127972416579723,4,2784
original,LogPartitionVarianceGFlowNet,28,88,0.4484403133392334,0.0036127972416579723,4,2816
original,LogPartitionVarianceGFlowNet,28,89,0.45014888048171997,0.0036127972416579723,4,2848
original,LogPartitionVarianceGFlowNet,28,90,0.5222371816635132,0.0036127972416579723,4,2880
original,LogPartitionVarianceGFlowNet,28,91,0.5456180572509766,0.0036127972416579723,4,2912
original,LogPartitionVarianceGFlowNet,28,92,0.3558540344238281,0.0036127972416579723,4,2944
original,LogPartitionVarianceGFlowNet,28,93,0.5334908366203308,0.0036127972416579723,4,2976
original,LogPartitionVarianceGFlowNet,28,94,0.46891582012176514,0.0036127972416579723,4,3008
original,LogPartitionVarianceGFlowNet,28,95,0.46904996037483215,0.0036127972416579723,4,3040
original,LogPartitionVarianceGFlowNet,28,96,0.366540789604187,0.0036127972416579723,4,3072
original,LogPartitionVarianceGFlowNet,28,97,0.4864511489868164,0.0036127972416579723,4,3104
original,LogPartitionVarianceGFlowNet,28,98,0.5400391817092896,0.0036127972416579723,4,3136
original,LogPartitionVarianceGFlowNet,28,99,0.3129115700721741,0.0036127972416579723,4,3168
original,LogPartitionVarianceGFlowNet,28,100,0.2711073160171509,0.002817851956933737,4,3200
original,LogPartitionVarianceGFlowNet,35,1,1.8160814046859741,inf,1,32
original,LogPartitionVarianceGFlowNet,35,2,1.7110300064086914,inf,1,64
original,LogPartitionVarianceGFlowNet,35,3,1.8960736989974976,inf,1,96
original,LogPartitionVarianceGFlowNet,35,4,1.1721971035003662,inf,1,128
original,LogPartitionVarianceGFlowNet,35,5,1.5263373851776123,inf,1,160
original,LogPartitionVarianceGFlowNet,35,6,0.8684643507003784,inf,1,192
original,LogPartitionVarianceGFlowNet,35,7,0.8959846496582031,inf,1,224
original,LogPartitionVarianceGFlowNet,35,8,0.702236533164978,inf,1,256
original,LogPartitionVarianceGFlowNet,35,9,1.8205809593200684,inf,1,288
original,LogPartitionVarianceGFlowNet,35,10,1.2311760187149048,inf,1,320
original,LogPartitionVarianceGFlowNet,35,11,1.6487513780593872,inf,1,352
original,LogPartitionVarianceGFlowNet,35,12,0.9695987105369568,inf,1,384
original,LogPartitionVarianceGFlowNet,35,13,1.6770009994506836,inf,1,416
original,LogPartitionVarianceGFlowNet,35,14,2.001479387283325,inf,1,448
original,LogPartitionVarianceGFlowNet,35,15,2.7108194828033447,inf,1,480
original,LogPartitionVarianceGFlowNet,35,16,2.7949626445770264,inf,2,512
original,LogPartitionVarianceGFlowNet,35,17,2.8163838386535645,inf,2,544
original,LogPartitionVarianceGFlowNet,35,18,1.3667447566986084,inf,2,576
original,LogPartitionVarianceGFlowNet,35,19,2.5261788368225098,inf,2,608
original,LogPartitionVarianceGFlowNet,35,20,2.793496608734131,inf,2,640
original,LogPartitionVarianceGFlowNet,35,21,1.7317696809768677,inf,2,672
original,LogPartitionVarianceGFlowNet,35,22,0.9314638376235962,inf,2,704
original,LogPartitionVarianceGFlowNet,35,23,1.1964166164398193,inf,2,736
original,LogPartitionVarianceGFlowNet,35,24,0.9243320226669312,inf,2,768
original,LogPartitionVarianceGFlowNet,35,25,0.7839734554290771,0.004825171083211899,2,800
original,LogPartitionVarianceGFlowNet,35,26,0.41071927547454834,0.004825171083211899,2,832
original,LogPartitionVarianceGFlowNet,35,27,0.7660475373268127,0.004825171083211899,2,864
original,LogPartitionVarianceGFlowNet,35,28,0.6595410704612732,0.004825171083211899,2,896
original,LogPartitionVarianceGFlowNet,35,29,0.6171016693115234,0.004825171083211899,2,928
original,LogPartitionVarianceGFlowNet,35,30,0.8177982568740845,0.004825171083211899,2,960
original,LogPartitionVarianceGFlowNet,35,31,0.33581382036209106,0.004825171083211899,2,992
original,LogPartitionVarianceGFlowNet,35,32,0.3363516330718994,0.004825171083211899,2,1024
original,LogPartitionVarianceGFlowNet,35,33,1.289819359779358,0.004825171083211899,2,1056
original,LogPartitionVarianceGFlowNet,35,34,0.5525891780853271,0.004825171083211899,2,1088
original,LogPartitionVarianceGFlowNet,35,35,0.761849045753479,0.004825171083211899,2,1120
original,LogPartitionVarianceGFlowNet,35,36,0.7082335948944092,0.004825171083211899,2,1152
original,LogPartitionVarianceGFlowNet,35,37,1.9775032997131348,0.004825171083211899,2,1184
original,LogPartitionVarianceGFlowNet,35,38,0.31293290853500366,0.004825171083211899,2,1216
original,LogPartitionVarianceGFlowNet,35,39,1.4117207527160645,0.004825171083211899,2,1248
original,LogPartitionVarianceGFlowNet,35,40,0.4674132168292999,0.004825171083211899,2,1280
original,LogPartitionVarianceGFlowNet,35,41,0.6181422472000122,0.004825171083211899,2,1312
original,LogPartitionVarianceGFlowNet,35,42,0.9849433898925781,0.004825171083211899,2,1344
original,LogPartitionVarianceGFlowNet,35,43,0.772785484790802,0.004825171083211899,2,1376
original,LogPartitionVarianceGFlowNet,35,44,0.6845616102218628,0.004825171083211899,2,1408
original,LogPartitionVarianceGFlowNet,35,45,0.44853082299232483,0.004825171083211899,2,1440
original,LogPartitionVarianceGFlowNet,35,46,0.8860992193222046,0.004825171083211899,2,1472
original,LogPartitionVarianceGFlowNet,35,47,0.5228327512741089,0.004825171083211899,2,1504
original,LogPartitionVarianceGFlowNet,35,48,0.4430275559425354,0.004825171083211899,2,1536
original,LogPartitionVarianceGFlowNet,35,49,0.5588411092758179,0.004825171083211899,2,1568
original,LogPartitionVarianceGFlowNet,35,50,0.6247217059135437,0.0044248998165130615,2,1600
original,LogPartitionVarianceGFlowNet,35,51,0.6464338898658752,0.0044248998165130615,2,1632
original,LogPartitionVarianceGFlowNet,35,52,0.5814651846885681,0.0044248998165130615,2,1664
original,LogPartitionVarianceGFlowNet,35,53,1.1369128227233887,0.0044248998165130615,2,1696
original,LogPartitionVarianceGFlowNet,35,54,2.2040438652038574,0.0044248998165130615,2,1728
original,LogPartitionVarianceGFlowNet,35,55,0.549947202205658,0.0044248998165130615,2,1760
original,LogPartitionVarianceGFlowNet,35,56,1.339387059211731,0.0044248998165130615,2,1792
original,LogPartitionVarianceGFlowNet,35,57,0.639396071434021,0.0044248998165130615,2,1824
original,LogPartitionVarianceGFlowNet,35,58,1.101675033569336,0.0044248998165130615,2,1856
original,LogPartitionVarianceGFlowNet,35,59,0.35443422198295593,0.0044248998165130615,2,1888
original,LogPartitionVarianceGFlowNet,35,60,0.8111741542816162,0.0044248998165130615,2,1920
original,LogPartitionVarianceGFlowNet,35,61,0.8126490116119385,0.0044248998165130615,2,1952
original,LogPartitionVarianceGFlowNet,35,62,1.486907958984375,0.0044248998165130615,3,1984
original,LogPartitionVarianceGFlowNet,35,63,0.9060861468315125,0.0044248998165130615,3,2016
original,LogPartitionVarianceGFlowNet,35,64,1.0360403060913086,0.0044248998165130615,3,2048
original,LogPartitionVarianceGFlowNet,35,65,1.3180994987487793,0.0044248998165130615,3,2080
original,LogPartitionVarianceGFlowNet,35,66,1.0953712463378906,0.0044248998165130615,3,2112
original,LogPartitionVarianceGFlowNet,35,67,1.0209507942199707,0.0044248998165130615,3,2144
original,LogPartitionVarianceGFlowNet,35,68,0.6249948143959045,0.0044248998165130615,3,2176
original,LogPartitionVarianceGFlowNet,35,69,0.6220521926879883,0.0044248998165130615,3,2208
original,LogPartitionVarianceGFlowNet,35,70,0.4554761052131653,0.0044248998165130615,3,2240
original,LogPartitionVarianceGFlowNet,35,71,1.5223535299301147,0.0044248998165130615,3,2272
original,LogPartitionVarianceGFlowNet,35,72,0.5298998951911926,0.0044248998165130615,3,2304
original,LogPartitionVarianceGFlowNet,35,73,0.9905719757080078,0.0044248998165130615,3,2336
original,LogPartitionVarianceGFlowNet,35,74,0.34453287720680237,0.0044248998165130615,4,2368
original,LogPartitionVarianceGFlowNet,35,75,0.44423794746398926,0.003605075180530548,4,2400
original,LogPartitionVarianceGFlowNet,35,76,0.898837685585022,0.003605075180530548,4,2432
original,LogPartitionVarianceGFlowNet,35,77,0.523136556148529,0.003605075180530548,4,2464
original,LogPartitionVarianceGFlowNet,35,78,0.772325873374939,0.003605075180530548,4,2496
original,LogPartitionVarianceGFlowNet,35,79,0.8245048522949219,0.003605075180530548,4,2528
original,LogPartitionVarianceGFlowNet,35,80,0.5136443376541138,0.003605075180530548,4,2560
original,LogPartitionVarianceGFlowNet,35,81,0.8980826139450073,0.003605075180530548,4,2592
original,LogPartitionVarianceGFlowNet,35,82,0.33254286646842957,0.003605075180530548,4,2624
original,LogPartitionVarianceGFlowNet,35,83,0.9329416155815125,0.003605075180530548,4,2656
original,LogPartitionVarianceGFlowNet,35,84,0.5543695688247681,0.003605075180530548,4,2688
original,LogPartitionVarianceGFlowNet,35,85,0.6066642999649048,0.003605075180530548,4,2720
original,LogPartitionVarianceGFlowNet,35,86,0.5747146606445312,0.003605075180530548,4,2752
original,LogPartitionVarianceGFlowNet,35,87,0.4806899428367615,0.003605075180530548,4,2784
original,LogPartitionVarianceGFlowNet,35,88,0.35556793212890625,0.003605075180530548,4,2816
original,LogPartitionVarianceGFlowNet,35,89,0.5533673763275146,0.003605075180530548,4,2848
original,LogPartitionVarianceGFlowNet,35,90,0.41353845596313477,0.003605075180530548,4,2880
original,LogPartitionVarianceGFlowNet,35,91,0.4810665249824524,0.003605075180530548,4,2912
original,LogPartitionVarianceGFlowNet,35,92,0.5568286180496216,0.003605075180530548,4,2944
original,LogPartitionVarianceGFlowNet,35,93,0.41652631759643555,0.003605075180530548,4,2976
original,LogPartitionVarianceGFlowNet,35,94,0.7645061612129211,0.003605075180530548,4,3008
original,LogPartitionVarianceGFlowNet,35,95,0.5634706020355225,0.003605075180530548,4,3040
original,LogPartitionVarianceGFlowNet,35,96,0.29789644479751587,0.003605075180530548,4,3072
original,LogPartitionVarianceGFlowNet,35,97,0.3461465835571289,0.003605075180530548,4,3104
original,LogPartitionVarianceGFlowNet,35,98,0.3230915069580078,0.003605075180530548,4,3136
original,LogPartitionVarianceGFlowNet,35,99,0.37282007932662964,0.003605075180530548,4,3168
original,LogPartitionVarianceGFlowNet,35,100,0.411602258682251,0.002781844697892666,4,3200
original,ModifiedLogPartitionVarianceGFlowNet,7,1,606732.625,inf,1,32
original,ModifiedLogPartitionVarianceGFlowNet,7,2,412028.375,inf,1,64
original,ModifiedLogPartitionVarianceGFlowNet,7,3,507673.8125,inf,1,96
original,ModifiedLogPartitionVarianceGFlowNet,7,4,574698.6875,inf,1,128
original,ModifiedLogPartitionVarianceGFlowNet,7,5,438893.34375,inf,1,160
original,ModifiedLogPartitionVarianceGFlowNet,7,6,459791.625,inf,1,192
original,ModifiedLogPartitionVarianceGFlowNet,7,7,328662.15625,inf,1,224
original,ModifiedLogPartitionVarianceGFlowNet,7,8,226496.1875,inf,1,256
original,ModifiedLogPartitionVarianceGFlowNet,7,9,136966.65625,inf,1,288
original,ModifiedLogPartitionVarianceGFlowNet,7,10,104497.5546875,inf,1,320
original,ModifiedLogPartitionVarianceGFlowNet,7,11,93791.703125,inf,1,352
original,ModifiedLogPartitionVarianceGFlowNet,7,12,10719.392578125,inf,1,384
original,ModifiedLogPartitionVarianceGFlowNet,7,13,92372.6875,inf,1,416
original,ModifiedLogPartitionVarianceGFlowNet,7,14,0.9332062602043152,inf,1,448
original,ModifiedLogPartitionVarianceGFlowNet,7,15,214667.96875,inf,1,480
original,ModifiedLogPartitionVarianceGFlowNet,7,16,166599.609375,inf,1,512
original,ModifiedLogPartitionVarianceGFlowNet,7,17,230638.8125,inf,1,544
original,ModifiedLogPartitionVarianceGFlowNet,7,18,130076.453125,inf,1,576
original,ModifiedLogPartitionVarianceGFlowNet,7,19,0.7282441258430481,inf,1,608
original,ModifiedLogPartitionVarianceGFlowNet,7,20,24569.552734375,inf,1,640
original,ModifiedLogPartitionVarianceGFlowNet,7,21,423.5167541503906,inf,1,672
original,ModifiedLogPartitionVarianceGFlowNet,7,22,0.15396258234977722,inf,1,704
original,ModifiedLogPartitionVarianceGFlowNet,7,23,0.22652161121368408,inf,1,736
original,ModifiedLogPartitionVarianceGFlowNet,7,24,25287.396484375,inf,1,768
original,ModifiedLogPartitionVarianceGFlowNet,7,25,4783.544921875,0.005348703823983669,1,800
original,ModifiedLogPartitionVarianceGFlowNet,7,26,245.45408630371094,0.005348703823983669,1,832
original,ModifiedLogPartitionVarianceGFlowNet,7,27,7842.31298828125,0.005348703823983669,1,864
original,ModifiedLogPartitionVarianceGFlowNet,7,28,414.0917053222656,0.005348703823983669,1,896
original,ModifiedLogPartitionVarianceGFlowNet,7,29,33842.5859375,0.005348703823983669,1,928
original,ModifiedLogPartitionVarianceGFlowNet,7,30,0.3442237079143524,0.005348703823983669,1,960
original,ModifiedLogPartitionVarianceGFlowNet,7,31,8520.919921875,0.005348703823983669,1,992
original,ModifiedLogPartitionVarianceGFlowNet,7,32,40.092613220214844,0.005348703823983669,1,1024
original,ModifiedLogPartitionVarianceGFlowNet,7,33,1588.244873046875,0.005348703823983669,1,1056
original,ModifiedLogPartitionVarianceGFlowNet,7,34,1610.8839111328125,0.005348703823983669,1,1088
original,ModifiedLogPartitionVarianceGFlowNet,7,35,15734.5546875,0.005348703823983669,1,1120
original,ModifiedLogPartitionVarianceGFlowNet,7,36,9004.8056640625,0.005348703823983669,1,1152
original,ModifiedLogPartitionVarianceGFlowNet,7,37,3732.73046875,0.005348703823983669,1,1184
original,ModifiedLogPartitionVarianceGFlowNet,7,38,15369.892578125,0.005348703823983669,1,1216
original,ModifiedLogPartitionVarianceGFlowNet,7,39,0.11978945136070251,0.005348703823983669,1,1248
original,ModifiedLogPartitionVarianceGFlowNet,7,40,3577.83251953125,0.005348703823983669,1,1280
original,ModifiedLogPartitionVarianceGFlowNet,7,41,6978.5498046875,0.005348703823983669,1,1312
original,ModifiedLogPartitionVarianceGFlowNet,7,42,0.19302621483802795,0.005348703823983669,1,1344
original,ModifiedLogPartitionVarianceGFlowNet,7,43,0.1975119411945343,0.005348703823983669,1,1376
original,ModifiedLogPartitionVarianceGFlowNet,7,44,3758.927001953125,0.005348703823983669,1,1408
original,ModifiedLogPartitionVarianceGFlowNet,7,45,0.17254889011383057,0.005348703823983669,1,1440
original,ModifiedLogPartitionVarianceGFlowNet,7,46,81.38917541503906,0.005348703823983669,1,1472
original,ModifiedLogPartitionVarianceGFlowNet,7,47,0.19048504531383514,0.005348703823983669,1,1504
original,ModifiedLogPartitionVarianceGFlowNet,7,48,159.86517333984375,0.005348703823983669,1,1536
original,ModifiedLogPartitionVarianceGFlowNet,7,49,0.22682321071624756,0.005348703823983669,2,1568
original,ModifiedLogPartitionVarianceGFlowNet,7,50,1046.83984375,0.0051917401142418385,2,1600
original,ModifiedLogPartitionVarianceGFlowNet,7,51,2914.43359375,0.0051917401142418385,2,1632
original,ModifiedLogPartitionVarianceGFlowNet,7,52,0.13700562715530396,0.0051917401142418385,2,1664
original,ModifiedLogPartitionVarianceGFlowNet,7,53,1864.2750244140625,0.0051917401142418385,2,1696
original,ModifiedLogPartitionVarianceGFlowNet,7,54,4230.90673828125,0.0051917401142418385,2,1728
original,ModifiedLogPartitionVarianceGFlowNet,7,55,5690.0478515625,0.0051917401142418385,2,1760
original,ModifiedLogPartitionVarianceGFlowNet,7,56,170.51426696777344,0.0051917401142418385,2,1792
original,ModifiedLogPartitionVarianceGFlowNet,7,57,249.57801818847656,0.0051917401142418385,2,1824
original,ModifiedLogPartitionVarianceGFlowNet,7,58,0.19405916333198547,0.0051917401142418385,2,1856
original,ModifiedLogPartitionVarianceGFlowNet,7,59,0.10467122495174408,0.0051917401142418385,2,1888
original,ModifiedLogPartitionVarianceGFlowNet,7,60,0.14585062861442566,0.0051917401142418385,2,1920
original,ModifiedLogPartitionVarianceGFlowNet,7,61,466.80181884765625,0.0051917401142418385,2,1952
original,ModifiedLogPartitionVarianceGFlowNet,7,62,5627.857421875,0.0051917401142418385,2,1984
original,ModifiedLogPartitionVarianceGFlowNet,7,63,0.1026715412735939,0.0051917401142418385,2,2016
original,ModifiedLogPartitionVarianceGFlowNet,7,64,0.10567763447761536,0.0051917401142418385,2,2048
original,ModifiedLogPartitionVarianceGFlowNet,7,65,2130.833984375,0.0051917401142418385,2,2080
original,ModifiedLogPartitionVarianceGFlowNet,7,66,2701.720703125,0.0051917401142418385,2,2112
original,ModifiedLogPartitionVarianceGFlowNet,7,67,6872.31591796875,0.0051917401142418385,2,2144
original,ModifiedLogPartitionVarianceGFlowNet,7,68,1048.779052734375,0.0051917401142418385,2,2176
original,ModifiedLogPartitionVarianceGFlowNet,7,69,657.827880859375,0.0051917401142418385,2,2208
original,ModifiedLogPartitionVarianceGFlowNet,7,70,438.1233215332031,0.0051917401142418385,2,2240
original,ModifiedLogPartitionVarianceGFlowNet,7,71,0.18523822724819183,0.0051917401142418385,2,2272
original,ModifiedLogPartitionVarianceGFlowNet,7,72,171.347900390625,0.0051917401142418385,2,2304
original,ModifiedLogPartitionVarianceGFlowNet,7,73,236.25494384765625,0.0051917401142418385,2,2336
original,ModifiedLogPartitionVarianceGFlowNet,7,74,1377.87353515625,0.0051917401142418385,2,2368
original,ModifiedLogPartitionVarianceGFlowNet,7,75,2371.208984375,0.004881695844233036,2,2400
original,ModifiedLogPartitionVarianceGFlowNet,7,76,0.07148002833127975,0.004881695844233036,2,2432
original,ModifiedLogPartitionVarianceGFlowNet,7,77,0.11275087296962738,0.004881695844233036,2,2464
original,ModifiedLogPartitionVarianceGFlowNet,7,78,0.09047441184520721,0.004881695844233036,2,2496
original,ModifiedLogPartitionVarianceGFlowNet,7,79,1416.1734619140625,0.004881695844233036,2,2528
original,ModifiedLogPartitionVarianceGFlowNet,7,80,5316.3857421875,0.004881695844233036,2,2560
original,ModifiedLogPartitionVarianceGFlowNet,7,81,2768.80078125,0.004881695844233036,2,2592
original,ModifiedLogPartitionVarianceGFlowNet,7,82,0.12055186927318573,0.004881695844233036,2,2624
original,ModifiedLogPartitionVarianceGFlowNet,7,83,437.7770690917969,0.004881695844233036,2,2656
original,ModifiedLogPartitionVarianceGFlowNet,7,84,0.09185075014829636,0.004881695844233036,2,2688
original,ModifiedLogPartitionVarianceGFlowNet,7,85,369.1950988769531,0.004881695844233036,2,2720
original,ModifiedLogPartitionVarianceGFlowNet,7,86,0.10349813848733902,0.004881695844233036,2,2752
original,ModifiedLogPartitionVarianceGFlowNet,7,87,0.09189094603061676,0.004881695844233036,2,2784
original,ModifiedLogPartitionVarianceGFlowNet,7,88,0.08737267553806305,0.004881695844233036,2,2816
original,ModifiedLogPartitionVarianceGFlowNet,7,89,26.90546226501465,0.004881695844233036,2,2848
original,ModifiedLogPartitionVarianceGFlowNet,7,90,0.10108764469623566,0.004881695844233036,2,2880
original,ModifiedLogPartitionVarianceGFlowNet,7,91,0.06382841616868973,0.004881695844233036,2,2912
original,ModifiedLogPartitionVarianceGFlowNet,7,92,470.5902404785156,0.004881695844233036,2,2944
original,ModifiedLogPartitionVarianceGFlowNet,7,93,9152.0986328125,0.004881695844233036,2,2976
original,ModifiedLogPartitionVarianceGFlowNet,7,94,918.5717163085938,0.004881695844233036,2,3008
original,ModifiedLogPartitionVarianceGFlowNet,7,95,103.63877868652344,0.004881695844233036,2,3040
original,ModifiedLogPartitionVarianceGFlowNet,7,96,0.08668528497219086,0.004881695844233036,2,3072
original,ModifiedLogPartitionVarianceGFlowNet,7,97,0.0744934231042862,0.004881695844233036,2,3104
original,ModifiedLogPartitionVarianceGFlowNet,7,98,1885.7254638671875,0.004881695844233036,2,3136
original,ModifiedLogPartitionVarianceGFlowNet,7,99,0.0877777561545372,0.004881695844233036,2,3168
original,ModifiedLogPartitionVarianceGFlowNet,7,100,2919.50146484375,0.004739714786410332,2,3200
original,ModifiedLogPartitionVarianceGFlowNet,14,1,732471.1875,inf,1,32
original,ModifiedLogPartitionVarianceGFlowNet,14,2,725069.5,inf,1,64
original,ModifiedLogPartitionVarianceGFlowNet,14,3,572826.625,inf,1,96
original,ModifiedLogPartitionVarianceGFlowNet,14,4,333929.28125,inf,1,128
original,ModifiedLogPartitionVarianceGFlowNet,14,5,523627.25,inf,1,160
original,ModifiedLogPartitionVarianceGFlowNet,14,6,366618.125,inf,1,192
original,ModifiedLogPartitionVarianceGFlowNet,14,7,484022.71875,inf,1,224
original,ModifiedLogPartitionVarianceGFlowNet,14,8,453945.53125,inf,1,256
original,ModifiedLogPartitionVarianceGFlowNet,14,9,270027.75,inf,1,288
original,ModifiedLogPartitionVarianceGFlowNet,14,10,314731.25,inf,1,320
original,ModifiedLogPartitionVarianceGFlowNet,14,11,0.17451950907707214,inf,1,352
original,ModifiedLogPartitionVarianceGFlowNet,14,12,60126.46875,inf,1,384
original,ModifiedLogPartitionVarianceGFlowNet,14,13,56653.12890625,inf,1,416
