pdg_name,strategy,replicate,initial,final,resolution_pct,distortion_tv,success
chain_5v_4e,uniform,0,0.15527412295341492,8.246574907389004e-06,99.99468902174391,0.28275745860695733,True
chain_5v_4e,partial,0,0.15527412295341492,0.00012858834816142917,99.91718623443778,0.18604521017556777,True
chain_5v_4e,hub,0,0.15527412295341492,2.109738034050679e-06,99.99864128162895,0.25411677663880394,True
chain_5v_4e,uniform,1,0.1163090169429779,9.135860636888538e-06,99.99214518282675,0.22706717040324575,True
chain_5v_4e,partial,1,0.1163090169429779,0.08127156645059586,30.124449000854025,0.1700681344479393,True
chain_5v_4e,hub,1,0.1163090169429779,1.690900717221666e-05,99.98546199803192,0.23497784180295106,True
chain_5v_4e,uniform,2,0.42749685049057007,1.3154690350347664e-05,99.99692285678006,0.36493733862781436,True
chain_5v_4e,partial,2,0.42749685049057007,0.12750589847564697,70.17383909862055,0.34514513152108534,True
chain_5v_4e,hub,2,0.42749685049057007,1.8626187738846056e-05,99.99564296492068,0.33908271047191596,True
chain_5v_4e,uniform,3,0.04382031038403511,0.0019353097304701805,95.58353258224463,0.34055201664105145,True
chain_5v_4e,partial,3,0.04382031038403511,0.010997199453413486,74.90387594922181,0.33139689821275753,True
chain_5v_4e,hub,3,0.04382031038403511,0.0019374750554561615,95.57859120924431,0.3025916820034406,True
chain_5v_4e,uniform,4,0.1213175430893898,2.0754625438712537e-05,99.98289231308993,0.5171662801583115,True
chain_5v_4e,partial,4,0.1213175430893898,0.022238409146666527,81.6692552615571,0.41036012831265606,True
chain_5v_4e,hub,4,0.1213175430893898,1.0399196071375627e-05,99.99142811846782,0.45838649821221256,True
chain_5v_4e,uniform,5,0.3927258253097534,1.3953805137134623e-05,99.99644693467098,0.42533118184899676,True
chain_5v_4e,partial,5,0.3927258253097534,0.0970296636223793,75.29328163080454,0.31230613133012364,True
chain_5v_4e,hub,5,0.3927258253097534,9.827492249314673e-06,99.99749762006572,0.4246806033912409,True
chain_5v_4e,uniform,6,0.2692810595035553,8.933294338930864e-06,99.9966825389222,0.29501756749202473,True
chain_5v_4e,partial,6,0.2692810595035553,0.05331112816929817,80.20242186079399,0.30068022615641915,True
chain_5v_4e,hub,6,0.2692810595035553,1.892551881610416e-05,99.99297183439081,0.49238683908255404,True
chain_5v_4e,uniform,7,0.1747320145368576,1.7988239051192068e-05,99.9897052414242,0.49008336742868003,True
chain_5v_4e,partial,7,0.1747320145368576,0.028355073183774948,83.7722507469896,0.40759986015702016,True
chain_5v_4e,hub,7,0.1747320145368576,1.8491356968297623e-05,99.98941730454072,0.5663875131785621,True
chain_5v_4e,uniform,8,0.22269879281520844,0.0022159921936690807,99.00493749173222,0.5982387223623719,True
chain_5v_4e,partial,8,0.22269879281520844,0.0771903246641159,65.33868743142803,0.3183012693183788,True
chain_5v_4e,hub,8,0.22269879281520844,0.0021930106449872255,99.01525705763167,0.5374007688112528,True
chain_5v_4e,uniform,9,0.022736942395567894,1.897426409414038e-05,99.91654874360837,0.5509946442439662,True
chain_5v_4e,partial,9,0.022736942395567894,0.01836211048066616,19.241074014219777,0.1061035039051235,True
chain_5v_4e,hub,9,0.022736942395567894,1.12260195237468e-05,99.95062652080283,0.32257130374658594,True
chain_5v_4e,uniform,10,0.39290592074394226,1.071785663953051e-05,99.99727215700409,0.4503517627487854,True
chain_5v_4e,partial,10,0.39290592074394226,0.15787586569786072,59.81840502710347,0.29632172661876227,True
chain_5v_4e,hub,10,0.39290592074394226,1.2016414984827861e-05,99.99694165591548,0.42166544527824734,True
chain_5v_4e,uniform,11,0.017085814848542213,2.761806536000222e-05,99.83835675614641,0.3122196396322346,True
chain_5v_4e,partial,11,0.017085814848542213,0.000363092782208696,97.87488752847116,0.2767973191748115,True
chain_5v_4e,hub,11,0.017085814848542213,1.117255033022957e-05,99.93460920401357,0.15766933167152003,True
chain_5v_4e,uniform,12,0.11515168100595474,0.0019533857703208923,98.30364111643331,0.5712249232533351,True
chain_5v_4e,partial,12,0.11515168100595474,0.017335141077637672,84.94582022059997,0.34208273435182907,True
chain_5v_4e,hub,12,0.11515168100595474,0.0018131580436602235,98.42541765103154,0.36542391252038064,True
chain_5v_4e,uniform,13,0.3106883466243744,1.1092975000792649e-05,99.99642954905734,0.35131194896130225,True
chain_5v_4e,partial,13,0.3106883466243744,0.11159748584032059,64.0805691449885,0.2226982287650561,True
chain_5v_4e,hub,13,0.3106883466243744,1.3638502423418686e-05,99.99561023045389,0.5046236166131374,True
chain_5v_4e,uniform,14,0.0998087003827095,1.7901455066748895e-05,99.9820642338813,0.4038569783541521,True
chain_5v_4e,partial,14,0.0998087003827095,0.016017185524106026,83.95211493317792,0.25103326408613363,True
chain_5v_4e,hub,14,0.0998087003827095,1.1533781616890337e-05,99.98844411201362,0.221335872724056,True
chain_5v_4e,uniform,15,0.05010594055056572,7.870567969803233e-06,99.98429214603433,0.4119684949741194,True
chain_5v_4e,partial,15,0.05010594055056572,0.00012287026038393378,99.75477905606834,0.2994672094452372,True
chain_5v_4e,hub,15,0.05010594055056572,1.070095913746627e-05,99.9786433324674,0.2777222007059047,True
