pdg_name,strategy,replicate,step,tv_theta
chain_4v_3e,hub,1,7,0.2246617606799175
chain_4v_3e,hub,1,8,0.2481496019011723
chain_4v_3e,hub,1,9,0.26613026880909035
chain_4v_3e,hub,1,10,0.29221807831106145
chain_4v_3e,hub,1,11,0.30184858899820377
chain_4v_3e,hub,1,12,0.32783127610762863
chain_4v_3e,hub,1,13,0.35023495624842504
chain_4v_3e,hub,1,14,0.3695035885752949
chain_4v_3e,hub,1,15,0.38238593252896624
chain_4v_3e,hub,1,16,0.3840129911549668
chain_4v_3e,hub,1,17,0.3923785627977533
chain_4v_3e,hub,1,18,0.39147616643892336
chain_4v_3e,hub,1,19,0.4287605939033333
chain_4v_3e,hub,1,20,0.4622787363781905
chain_4v_3e,uniform,2,0,0.0
chain_4v_3e,uniform,2,1,0.10087515016861483
chain_4v_3e,uniform,2,2,0.13875666138568898
chain_4v_3e,uniform,2,3,0.23570991188219176
chain_4v_3e,uniform,2,4,0.3296039789168128
chain_4v_3e,uniform,2,5,0.4135817484688253
chain_4v_3e,uniform,2,6,0.41517415555290416
chain_4v_3e,uniform,2,7,0.41279834678989086
chain_4v_3e,uniform,2,8,0.40874314809453527
chain_4v_3e,uniform,2,9,0.39792628641461203
chain_4v_3e,uniform,2,10,0.3877268944971528
chain_4v_3e,uniform,2,11,0.3810326599113652
chain_4v_3e,uniform,2,12,0.36616713481088614
chain_4v_3e,uniform,2,13,0.35817983504963397
chain_4v_3e,uniform,2,14,0.3544577688342162
chain_4v_3e,uniform,2,15,0.3429266452383205
chain_4v_3e,uniform,2,16,0.33216104275770153
chain_4v_3e,uniform,2,17,0.3226711056964675
chain_4v_3e,uniform,2,18,0.31853418694559693
chain_4v_3e,uniform,2,19,0.3156276556833555
chain_4v_3e,uniform,2,20,0.30829694900840054
chain_4v_3e,partial,2,0,0.0
chain_4v_3e,partial,2,1,0.007932312270912135
chain_4v_3e,partial,2,2,0.01425527736185889
chain_4v_3e,partial,2,3,0.028890345931261777
chain_4v_3e,partial,2,4,0.017445167877080395
chain_4v_3e,partial,2,5,0.028843108529077514
chain_4v_3e,partial,2,6,0.04011116280523465
chain_4v_3e,partial,2,7,0.05222882809456027
chain_4v_3e,partial,2,8,0.056829482858201455
chain_4v_3e,partial,2,9,0.05049902290147558
chain_4v_3e,partial,2,10,0.06307522463744605
chain_4v_3e,partial,2,11,0.06849222680635544
chain_4v_3e,partial,2,12,0.08288355294702177
chain_4v_3e,partial,2,13,0.08702638789576649
chain_4v_3e,partial,2,14,0.10229680106408319
chain_4v_3e,partial,2,15,0.09604515503697271
chain_4v_3e,partial,2,16,0.09673955524276605
chain_4v_3e,partial,2,17,0.0997531444444149
chain_4v_3e,partial,2,18,0.11923528660249376
chain_4v_3e,partial,2,19,0.12213072657106429
chain_4v_3e,partial,2,20,0.13500986512598423
chain_4v_3e,hub,2,0,0.0
chain_4v_3e,hub,2,1,0.10087515016861483
chain_4v_3e,hub,2,2,0.13995744174835123
chain_4v_3e,hub,2,3,0.2412957484971851
chain_4v_3e,hub,2,4,0.3236455663685114
chain_4v_3e,hub,2,5,0.41501976387719114
chain_4v_3e,hub,2,6,0.4146191124045167
chain_4v_3e,hub,2,7,0.39727396366301354
chain_4v_3e,hub,2,8,0.37838776824973425
chain_4v_3e,hub,2,9,0.35544378576512003
chain_4v_3e,hub,2,10,0.3467797872658649
chain_4v_3e,hub,2,11,0.3260202817312203
chain_4v_3e,hub,2,12,0.30352848589699644
chain_4v_3e,hub,2,13,0.28825054603011097
chain_4v_3e,hub,2,14,0.26846649239888576
chain_4v_3e,hub,2,15,0.2572823013638929
chain_4v_3e,hub,2,16,0.25098581793313024
chain_4v_3e,hub,2,17,0.2515452159983856
chain_4v_3e,hub,2,18,0.2537154141731075
chain_4v_3e,hub,2,19,0.26206398007538473
chain_4v_3e,hub,2,20,0.2619817880637303
chain_4v_3e,uniform,3,0,0.0
chain_4v_3e,uniform,3,1,0.0951515629710622
chain_4v_3e,uniform,3,2,0.09265995341086616
chain_4v_3e,uniform,3,3,0.1006745099149586
chain_4v_3e,uniform,3,4,0.10984211111611458
chain_4v_3e,uniform,3,5,0.1041455486558496
chain_4v_3e,uniform,3,6,0.1264256759862343
chain_4v_3e,uniform,3,7,0.1346590556086796
chain_4v_3e,uniform,3,8,0.1264762477693764
chain_4v_3e,uniform,3,9,0.13138863820929927
chain_4v_3e,uniform,3,10,0.14392785424714233
chain_4v_3e,uniform,3,11,0.14732931891971338
chain_4v_3e,uniform,3,12,0.1352459800833472
chain_4v_3e,uniform,3,13,0.139290340127458
chain_4v_3e,uniform,3,14,0.14719980655771897
chain_4v_3e,uniform,3,15,0.15183305438808273
chain_4v_3e,uniform,3,16,0.16456423599965106
chain_4v_3e,uniform,3,17,0.17920843008334186
chain_4v_3e,uniform,3,18,0.17707122845091983
chain_4v_3e,uniform,3,19,0.1781164667249142
chain_4v_3e,uniform,3,20,0.19010062654591495
chain_4v_3e,partial,3,0,0.0
chain_4v_3e,partial,3,1,0.015818370934135073
chain_4v_3e,partial,3,2,0.03446219020905894
chain_4v_3e,partial,3,3,0.03398752947778963
chain_4v_3e,partial,3,4,0.04642184704852925
chain_4v_3e,partial,3,5,0.05424709788729587
chain_4v_3e,partial,3,6,0.05708940899423362
chain_4v_3e,partial,3,7,0.05826530765470861
chain_4v_3e,partial,3,8,0.06198226663494891
chain_4v_3e,partial,3,9,0.06289599862857959
chain_4v_3e,partial,3,10,0.06785962363380982
chain_4v_3e,partial,3,11,0.07107790731587324
chain_4v_3e,partial,3,12,0.08171326635403567
chain_4v_3e,partial,3,13,0.07861714711961135
chain_4v_3e,partial,3,14,0.09132182823529325
chain_4v_3e,partial,3,15,0.10465433176035782
chain_4v_3e,partial,3,16,0.12104296806285125
chain_4v_3e,partial,3,17,0.11394345159243557
chain_4v_3e,partial,3,18,0.12320946781875383
chain_4v_3e,partial,3,19,0.11978896154721541
chain_4v_3e,partial,3,20,0.11540625281918454
chain_4v_3e,hub,3,0,0.0
chain_4v_3e,hub,3,1,0.10357567108351581
chain_4v_3e,hub,3,2,0.13512713010018607
chain_4v_3e,hub,3,3,0.13235387206192503
chain_4v_3e,hub,3,4,0.14041027173283369
chain_4v_3e,hub,3,5,0.13522214423819334
chain_4v_3e,hub,3,6,0.1419218672656193
chain_4v_3e,hub,3,7,0.14918170330808173
chain_4v_3e,hub,3,8,0.15008534251872108
chain_4v_3e,hub,3,9,0.14650865669371638
chain_4v_3e,hub,3,10,0.15812058498882214
chain_4v_3e,hub,3,11,0.16582201419623893
chain_4v_3e,hub,3,12,0.16493304120324917
chain_4v_3e,hub,3,13,0.1747799837460167
chain_4v_3e,hub,3,14,0.1904960588098365
chain_4v_3e,hub,3,15,0.19371263831079621
chain_4v_3e,hub,3,16,0.19526691402904886
chain_4v_3e,hub,3,17,0.19907070226144635
chain_4v_3e,hub,3,18,0.2051118107646041
chain_4v_3e,hub,3,19,0.21006978995464093
chain_4v_3e,hub,3,20,0.21818014007285097
chain_4v_3e,uniform,4,0,0.0
chain_4v_3e,uniform,4,1,0.09483776716978601
chain_4v_3e,uniform,4,2,0.19667813267744275
chain_4v_3e,uniform,4,3,0.29906129702727163
chain_4v_3e,uniform,4,4,0.40179812310993623
chain_4v_3e,uniform,4,5,0.5044513549948473
chain_4v_3e,uniform,4,6,0.592803532468837
chain_4v_3e,uniform,4,7,0.6300235726461199
chain_4v_3e,uniform,4,8,0.6831380788007972
chain_4v_3e,uniform,4,9,0.7406060675645979
chain_4v_3e,uniform,4,10,0.7974392680019096
chain_4v_3e,uniform,4,11,0.8412332195984445
chain_4v_3e,uniform,4,12,0.8934075979186745
chain_4v_3e,uniform,4,13,0.9307307646318671
chain_4v_3e,uniform,4,14,0.9258530967520646
chain_4v_3e,uniform,4,15,0.9201818278998545
chain_4v_3e,uniform,4,16,0.9233744725821779
chain_4v_3e,uniform,4,17,0.918415956428702
chain_4v_3e,uniform,4,18,0.9137016304049932
chain_4v_3e,uniform,4,19,0.9355874933454142
chain_4v_3e,uniform,4,20,0.9319721863699127
chain_4v_3e,partial,4,0,0.0
chain_4v_3e,partial,4,1,0.01665403417739078
chain_4v_3e,partial,4,2,0.025025873232236054
chain_4v_3e,partial,4,3,0.04287200097209025
chain_4v_3e,partial,4,4,0.06105448412584019
chain_4v_3e,partial,4,5,0.07947771259923103
chain_4v_3e,partial,4,6,0.08772355919400593
chain_4v_3e,partial,4,7,0.10676822937668264
chain_4v_3e,partial,4,8,0.1255280586105717
chain_4v_3e,partial,4,9,0.13400345761734517
chain_4v_3e,partial,4,10,0.12381637872736705
chain_4v_3e,partial,4,11,0.12822884320801464
chain_4v_3e,partial,4,12,0.11699227197338298
chain_4v_3e,partial,4,13,0.11239244858615192
chain_4v_3e,partial,4,14,0.11359729473086921
chain_4v_3e,partial,4,15,0.12273079281335456
chain_4v_3e,partial,4,16,0.10797002471560277
chain_4v_3e,partial,4,17,0.11200705508462128
chain_4v_3e,partial,4,18,0.13078605950346134
chain_4v_3e,partial,4,19,0.1398509730352972
chain_4v_3e,partial,4,20,0.15713408340372403
chain_4v_3e,hub,4,0,0.0
chain_4v_3e,hub,4,1,0.09708143204853038
chain_4v_3e,hub,4,2,0.19308578245495464
chain_4v_3e,hub,4,3,0.2850503136709652
chain_4v_3e,hub,4,4,0.3881055634466227
chain_4v_3e,hub,4,5,0.49111515881455264
chain_4v_3e,hub,4,6,0.5897939783795537
chain_4v_3e,hub,4,7,0.6495327948660194
chain_4v_3e,hub,4,8,0.701911412785335
chain_4v_3e,hub,4,9,0.7492637243253802
chain_4v_3e,hub,4,10,0.8124981341697739
chain_4v_3e,hub,4,11,0.8798030477634364
chain_4v_3e,hub,4,12,0.9239194786276526
chain_4v_3e,hub,4,13,0.976328971262343
chain_4v_3e,hub,4,14,0.978586903401943
chain_4v_3e,hub,4,15,0.9844453291040515
chain_4v_3e,hub,4,16,0.988165587119267
chain_4v_3e,hub,4,17,0.9935222948448854
chain_4v_3e,hub,4,18,1.0015412599543003
chain_4v_3e,hub,4,19,1.0035797245288685
chain_4v_3e,hub,4,20,1.0116248649856852
chain_4v_3e,uniform,5,0,0.0
chain_4v_3e,uniform,5,1,0.08830873024617197
chain_4v_3e,uniform,5,2,0.17086850764288308
chain_4v_3e,uniform,5,3,0.22368929585941583
chain_4v_3e,uniform,5,4,0.2065029649519018
chain_4v_3e,uniform,5,5,0.20622033076515053
chain_4v_3e,uniform,5,6,0.20852429424506208
chain_4v_3e,uniform,5,7,0.20861189983954787
chain_4v_3e,uniform,5,8,0.20894951139634105
chain_4v_3e,uniform,5,9,0.21129010709440688
chain_4v_3e,uniform,5,10,0.2137976719630097
chain_4v_3e,uniform,5,11,0.21934011938588255
chain_4v_3e,uniform,5,12,0.2215791523518434
chain_4v_3e,uniform,5,13,0.22790417531577034
chain_4v_3e,uniform,5,14,0.23371136557582067
chain_4v_3e,uniform,5,15,0.22281928362619374
chain_4v_3e,uniform,5,16,0.2294881494594138
chain_4v_3e,uniform,5,17,0.23021115580132945
chain_4v_3e,uniform,5,18,0.2361590895798546
chain_4v_3e,uniform,5,19,0.2334864531182712
chain_4v_3e,uniform,5,20,0.23969280652535818
chain_4v_3e,partial,5,0,0.0
chain_4v_3e,partial,5,1,0.021976588891473248
chain_4v_3e,partial,5,2,0.03744100630224145
chain_4v_3e,partial,5,3,0.03653793736458759
chain_4v_3e,partial,5,4,0.04561535525447373
chain_4v_3e,partial,5,5,0.06184954853042039
chain_4v_3e,partial,5,6,0.06516041766956943
chain_4v_3e,partial,5,7,0.07742249591909257
chain_4v_3e,partial,5,8,0.09444891800170531
chain_4v_3e,partial,5,9,0.10444181905343342
chain_4v_3e,partial,5,10,0.10900903639724206
chain_4v_3e,partial,5,11,0.11603281553569922
chain_4v_3e,partial,5,12,0.11440428741589638
chain_4v_3e,partial,5,13,0.12836170085503237
chain_4v_3e,partial,5,14,0.11741353991740548
chain_4v_3e,partial,5,15,0.135802865422463
chain_4v_3e,partial,5,16,0.14096932985302235
chain_4v_3e,partial,5,17,0.14006452888098453
chain_4v_3e,partial,5,18,0.14672583136405493
chain_4v_3e,partial,5,19,0.15867301094048242
chain_4v_3e,partial,5,20,0.16341171142350897
chain_4v_3e,hub,5,0,0.0
chain_4v_3e,hub,5,1,0.09545991292814385
chain_4v_3e,hub,5,2,0.17472079219299808
chain_4v_3e,hub,5,3,0.2374540026225394
chain_4v_3e,hub,5,4,0.22591924813205794
chain_4v_3e,hub,5,5,0.22349562819373153
chain_4v_3e,hub,5,6,0.22323466216494717
chain_4v_3e,hub,5,7,0.22763563205635462
chain_4v_3e,hub,5,8,0.20283861099559086
chain_4v_3e,hub,5,9,0.2032520709290343
chain_4v_3e,hub,5,10,0.21635079963763473
chain_4v_3e,hub,5,11,0.21776180868898895
chain_4v_3e,hub,5,12,0.21055317158566839
chain_4v_3e,hub,5,13,0.20184914260643722
chain_4v_3e,hub,5,14,0.2128865617235685
chain_4v_3e,hub,5,15,0.21668387758503826
chain_4v_3e,hub,5,16,0.2241315198211346
chain_4v_3e,hub,5,17,0.2281019309970006
chain_4v_3e,hub,5,18,0.22767996866710977
chain_4v_3e,hub,5,19,0.24096593043873193
chain_4v_3e,hub,5,20,0.2385620726007907
chain_4v_3e,uniform,6,0,0.0
chain_4v_3e,uniform,6,1,0.06800999634552835
chain_4v_3e,uniform,6,2,0.13969912276761778
chain_4v_3e,uniform,6,3,0.21091089057203333
chain_4v_3e,uniform,6,4,0.2720107421225924
chain_4v_3e,uniform,6,5,0.34768818960832404
chain_4v_3e,uniform,6,6,0.4232452923038372
chain_4v_3e,uniform,6,7,0.4954148921643322
chain_4v_3e,uniform,6,8,0.5774246042140914
chain_4v_3e,uniform,6,9,0.5987157429470928
chain_4v_3e,uniform,6,10,0.6106932516754561
chain_4v_3e,uniform,6,11,0.6250340419435905
chain_4v_3e,uniform,6,12,0.629767306410102
chain_4v_3e,uniform,6,13,0.6514136470402117
chain_4v_3e,uniform,6,14,0.6727104994714558
chain_4v_3e,uniform,6,15,0.6734541401428935
chain_4v_3e,uniform,6,16,0.6924230227083494
chain_4v_3e,uniform,6,17,0.7036609383973147
chain_4v_3e,uniform,6,18,0.7057259839826084
chain_4v_3e,uniform,6,19,0.6961875363122363
chain_4v_3e,uniform,6,20,0.7029765061696637
chain_4v_3e,partial,6,0,0.0
chain_4v_3e,partial,6,1,0.012467400418827594
chain_4v_3e,partial,6,2,0.025170540238979355
chain_4v_3e,partial,6,3,0.03892958220249589
chain_4v_3e,partial,6,4,0.052645012708299126
chain_4v_3e,partial,6,5,0.04408019659563411
chain_4v_3e,partial,6,6,0.06055856547374681
chain_4v_3e,partial,6,7,0.06259855789824635
chain_4v_3e,partial,6,8,0.06222201231437895
chain_4v_3e,partial,6,9,0.07661139329740235
chain_4v_3e,partial,6,10,0.08539401266976138
chain_4v_3e,partial,6,11,0.08720767934742543
chain_4v_3e,partial,6,12,0.10196910643177234
chain_4v_3e,partial,6,13,0.0979052353267188
chain_4v_3e,partial,6,14,0.11460993557632743
chain_4v_3e,partial,6,15,0.12777975941451225
chain_4v_3e,partial,6,16,0.14232947092943743
chain_4v_3e,partial,6,17,0.15218633075687243
chain_4v_3e,partial,6,18,0.16772249875387676
chain_4v_3e,partial,6,19,0.17629148545340478
chain_4v_3e,partial,6,20,0.19101527598996818
chain_4v_3e,hub,6,0,0.0
chain_4v_3e,hub,6,1,0.06990722493334761
chain_4v_3e,hub,6,2,0.13659059206027963
chain_4v_3e,hub,6,3,0.19799640185792
chain_4v_3e,hub,6,4,0.2757163088640531
chain_4v_3e,hub,6,5,0.34559060057375285
chain_4v_3e,hub,6,6,0.425078274703397
chain_4v_3e,hub,6,7,0.5022437040448211
chain_4v_3e,hub,6,8,0.575591216095982
chain_4v_3e,hub,6,9,0.5977637919950071
chain_4v_3e,hub,6,10,0.6007108813333255
chain_4v_3e,hub,6,11,0.6099903128995454
chain_4v_3e,hub,6,12,0.6158980891219024
chain_4v_3e,hub,6,13,0.620729082788406
chain_4v_3e,hub,6,14,0.6267992143614838
chain_4v_3e,hub,6,15,0.6440351316083497
chain_4v_3e,hub,6,16,0.6465513364206603
chain_4v_3e,hub,6,17,0.6549196628083855
chain_4v_3e,hub,6,18,0.6458276638464627
chain_4v_3e,hub,6,19,0.6576364812024599
chain_4v_3e,hub,6,20,0.6607564774583066
chain_4v_3e,uniform,7,0,0.0
chain_4v_3e,uniform,7,1,0.11364299520327624
chain_4v_3e,uniform,7,2,0.20923773394563283
chain_4v_3e,uniform,7,3,0.28807794053540514
chain_4v_3e,uniform,7,4,0.3705632471562694
chain_4v_3e,uniform,7,5,0.4564286294575303
chain_4v_3e,uniform,7,6,0.538229945113718
chain_4v_3e,uniform,7,7,0.6256390461489028
chain_4v_3e,uniform,7,8,0.7115752933356747
chain_4v_3e,uniform,7,9,0.7914393925172464
chain_4v_3e,uniform,7,10,0.8757452432451462
chain_4v_3e,uniform,7,11,0.9604178012993928
chain_4v_3e,uniform,7,12,1.0452233848489423
chain_4v_3e,uniform,7,13,1.0625674460025896
chain_4v_3e,uniform,7,14,1.0620946251083794
chain_4v_3e,uniform,7,15,1.049029208437511
chain_4v_3e,uniform,7,16,1.05356483359157
chain_4v_3e,uniform,7,17,1.0419070362247562
chain_4v_3e,uniform,7,18,1.0351717667660942
chain_4v_3e,uniform,7,19,1.016081587805883
chain_4v_3e,uniform,7,20,1.0080420334361788
chain_4v_3e,partial,7,0,0.0
chain_4v_3e,partial,7,1,0.021091636341739273
chain_4v_3e,partial,7,2,0.030896497146332632
chain_4v_3e,partial,7,3,0.055712091948689924
chain_4v_3e,partial,7,4,0.06559487084725316
chain_4v_3e,partial,7,5,0.07357039643728355
chain_4v_3e,partial,7,6,0.07295058431161967
chain_4v_3e,partial,7,7,0.07527513604368695
chain_4v_3e,partial,7,8,0.07560350914897696
chain_4v_3e,partial,7,9,0.07800273555762516
chain_4v_3e,partial,7,10,0.08036154696201264
chain_4v_3e,partial,7,11,0.08026165963747464
chain_4v_3e,partial,7,12,0.07970680044151805
chain_4v_3e,partial,7,13,0.08379433107891268
chain_4v_3e,partial,7,14,0.08780581949622522
chain_4v_3e,partial,7,15,0.08672948165449205
chain_4v_3e,partial,7,16,0.11089820656416198
chain_4v_3e,partial,7,17,0.11212801702068967
chain_4v_3e,partial,7,18,0.13592346144605275
chain_4v_3e,partial,7,19,0.13569036964574732
chain_4v_3e,partial,7,20,0.14022608127171193
chain_4v_3e,hub,7,0,0.0
chain_4v_3e,hub,7,1,0.115801334347058
chain_4v_3e,hub,7,2,0.22261230142283153
chain_4v_3e,hub,7,3,0.30231446009033514
chain_4v_3e,hub,7,4,0.3832037288510236
chain_4v_3e,hub,7,5,0.4752730568739365
chain_4v_3e,hub,7,6,0.5552936551026659
chain_4v_3e,hub,7,7,0.6427457104784415
chain_4v_3e,hub,7,8,0.7277829820734492
chain_4v_3e,hub,7,9,0.8195789204527657
chain_4v_3e,hub,7,10,0.9025866719689664
chain_4v_3e,hub,7,11,0.989222227895323
chain_4v_3e,hub,7,12,1.072158445778108
chain_4v_3e,hub,7,13,1.1079752565849577
chain_4v_3e,hub,7,14,1.1166571483049665
chain_4v_3e,hub,7,15,1.1586796515766191
chain_4v_3e,hub,7,16,1.163645484367088
chain_4v_3e,hub,7,17,1.1584878069550735
chain_4v_3e,hub,7,18,1.1616914601172443
chain_4v_3e,hub,7,19,1.1503593487325379
chain_4v_3e,hub,7,20,1.1446238346236914
chain_4v_3e,uniform,8,0,0.0
chain_4v_3e,uniform,8,1,0.08823415761527677
chain_4v_3e,uniform,8,2,0.15058309743307127
chain_4v_3e,uniform,8,3,0.22962952139150333
chain_4v_3e,uniform,8,4,0.2633109404885533
chain_4v_3e,uniform,8,5,0.25124722875308025
chain_4v_3e,uniform,8,6,0.25503198493508905
chain_4v_3e,uniform,8,7,0.25556249397808906
chain_4v_3e,uniform,8,8,0.25576211894368134
chain_4v_3e,uniform,8,9,0.26455606173273194
chain_4v_3e,uniform,8,10,0.26617833973286026
chain_4v_3e,uniform,8,11,0.2575126774101575
chain_4v_3e,uniform,8,12,0.25839664807486423
chain_4v_3e,uniform,8,13,0.2698310205331317
chain_4v_3e,uniform,8,14,0.2859396256566966
chain_4v_3e,uniform,8,15,0.2972028424569478
chain_4v_3e,uniform,8,16,0.3141186050756333
chain_4v_3e,uniform,8,17,0.323983709669166
chain_4v_3e,uniform,8,18,0.34377802590669304
chain_4v_3e,uniform,8,19,0.36015607446216874
chain_4v_3e,uniform,8,20,0.38530012966499827
chain_4v_3e,partial,8,0,0.0
chain_4v_3e,partial,8,1,0.01179218868801052
chain_4v_3e,partial,8,2,0.008821054935830113
chain_4v_3e,partial,8,3,0.02744528770067196
chain_4v_3e,partial,8,4,0.026330911306245455
chain_4v_3e,partial,8,5,0.04442001318275533
chain_4v_3e,partial,8,6,0.04612156369680313
chain_4v_3e,partial,8,7,0.04282949733006661
chain_4v_3e,partial,8,8,0.02999252222412413
chain_4v_3e,partial,8,9,0.035940914065169624
chain_4v_3e,partial,8,10,0.05686235827819523
chain_4v_3e,partial,8,11,0.05155900793493599
chain_4v_3e,partial,8,12,0.07138376927825016
chain_4v_3e,partial,8,13,0.0606769610347716
chain_4v_3e,partial,8,14,0.06633659599973712
chain_4v_3e,partial,8,15,0.07753607278586759
chain_4v_3e,partial,8,16,0.0832632797569682
chain_4v_3e,partial,8,17,0.0922672218768871
chain_4v_3e,partial,8,18,0.10334831394974713
chain_4v_3e,partial,8,19,0.10917903887342804
chain_4v_3e,partial,8,20,0.11153157953846826
chain_4v_3e,hub,8,0,0.0
chain_4v_3e,hub,8,1,0.09181198428146795
chain_4v_3e,hub,8,2,0.15568656503700412
chain_4v_3e,hub,8,3,0.23016357089268574
chain_4v_3e,hub,8,4,0.2630002283328594
chain_4v_3e,hub,8,5,0.2551227618949836
chain_4v_3e,hub,8,6,0.24513373329978808
chain_4v_3e,hub,8,7,0.24004724615727707
chain_4v_3e,hub,8,8,0.2303942501526839
chain_4v_3e,hub,8,9,0.23911476132703363
chain_4v_3e,hub,8,10,0.24581709229341636
