pdg_name,strategy,replicate,initial,final,resolution_pct,distortion_tv,success
chain_7v_6e,uniform,0,0.04240153729915619,0.009936311282217503,76.56615322196056,0.4742528136763614,True
chain_7v_6e,partial,0,0.04240153729915619,0.005830248352140188,86.24991280149597,0.39296629912570646,True
chain_7v_6e,hub,0,0.04240153729915619,0.009775209240615368,76.94609709160261,0.31531369071357596,True
chain_7v_6e,uniform,1,0.03172869235277176,0.00010234614455839619,99.67743346173718,0.5205232351350935,True
chain_7v_6e,partial,1,0.03172869235277176,0.022020284086465836,30.598198496061922,0.42497525439657646,True
chain_7v_6e,hub,1,0.03172869235277176,0.0002535158710088581,99.20098859357275,0.4492210231949775,True
chain_7v_6e,uniform,2,0.5186513066291809,6.6413136664778e-05,99.98719503145641,0.476909069281284,True
chain_7v_6e,partial,2,0.5186513066291809,0.14316071569919586,72.39750216197736,0.4681188785864643,True
chain_7v_6e,hub,2,0.5186513066291809,0.00017061208200175315,99.96710466553905,0.4811354970915037,True
chain_7v_6e,uniform,3,0.15368683636188507,0.00011081553384428844,99.92789523392663,0.5186047500269517,True
chain_7v_6e,partial,3,0.15368683636188507,0.03278357908129692,78.66858355773444,0.5244816171853419,True
chain_7v_6e,hub,3,0.15368683636188507,0.00018940723384730518,99.87675767272526,0.4986008469175332,True
chain_7v_6e,uniform,4,0.12692862749099731,0.007491633296012878,94.09775915480986,0.6220674987876029,True
chain_7v_6e,partial,4,0.12692862749099731,0.005617338232696056,95.57441190081846,0.2919576367311991,True
chain_7v_6e,hub,4,0.12692862749099731,0.00459667993709445,96.3785317560292,0.2965725952569369,True
chain_7v_6e,uniform,5,0.29329946637153625,0.009360210038721561,96.80865084600443,0.5541264828150013,True
chain_7v_6e,partial,5,0.29329946637153625,0.07778145372867584,73.48053350013723,0.36309183809414297,True
chain_7v_6e,hub,5,0.29329946637153625,0.0002182723255828023,99.92558038775758,0.4364850946451726,True
chain_7v_6e,uniform,6,0.07827873528003693,0.00011103569704573601,99.8581534350951,0.4729570631057262,True
chain_7v_6e,partial,6,0.07827873528003693,0.008629269897937775,88.97622723838455,0.5090825872890354,True
chain_7v_6e,hub,6,0.07827873528003693,0.00011976097448496148,99.84700701402939,0.38937841953639357,True
chain_7v_6e,uniform,7,0.11587638407945633,6.368088361341506e-05,99.94504412256275,0.6057427462867903,True
chain_7v_6e,partial,7,0.11587638407945633,0.0455605648458004,60.68175132686263,0.4666433407762756,True
chain_7v_6e,hub,7,0.11587638407945633,0.0001483195519540459,99.87200191554791,0.3222056389798801,True
chain_7v_6e,uniform,8,0.22166955471038818,9.569613757776096e-05,99.95682937257541,0.5194418398469006,True
chain_7v_6e,partial,8,0.22166955471038818,0.09171992540359497,58.62312913316974,0.5094739095472678,True
chain_7v_6e,hub,8,0.22166955471038818,4.552527752821334e-05,99.97946254839205,0.4917305107451957,True
chain_7v_6e,uniform,9,0.25068169832229614,3.466994530754164e-05,99.98616973415308,0.47365950971793025,True
chain_7v_6e,partial,9,0.25068169832229614,0.029647868126630783,88.1731022547513,0.5082596086817326,True
chain_7v_6e,hub,9,0.25068169832229614,0.00012344319839030504,99.95075699613635,0.38691911499871107,True
chain_7v_6e,uniform,10,0.1569577008485794,6.43572784611024e-05,99.95899705582258,0.5219939648330918,True
chain_7v_6e,partial,10,0.1569577008485794,0.035947248339653015,77.09749305366537,0.4028679029291772,True
chain_7v_6e,hub,10,0.1569577008485794,0.00027942919405177236,99.82197165698716,0.31785849607692435,True
chain_7v_6e,uniform,11,0.06922972202301025,9.921711898641661e-05,99.85668421584383,0.45526407135026137,True
chain_7v_6e,partial,11,0.06922972202301025,0.02179602161049843,68.51638144198533,0.3679130201371956,True
chain_7v_6e,hub,11,0.06922972202301025,0.0001276089606108144,99.81567315759494,0.3235989371285217,True
chain_7v_6e,uniform,12,0.09371556341648102,0.008075772784650326,91.38267701730521,0.4296145676052386,True
chain_7v_6e,partial,12,0.09371556341648102,0.0009827568428590894,98.95134083706927,0.32632337648019627,True
chain_7v_6e,hub,12,0.09371556341648102,0.005318074952811003,94.32530226684231,0.3907643449341242,True
chain_7v_6e,uniform,13,0.1467486023902893,9.691185550764203e-05,99.93396062795208,0.4317411358499371,True
chain_7v_6e,partial,13,0.1467486023902893,0.007410725113004446,94.95005404324394,0.3787949289063923,True
chain_7v_6e,hub,13,0.1467486023902893,0.00012203938968013972,99.91683778401135,0.3808933878275641,True
chain_7v_6e,uniform,14,0.0386350117623806,6.426157051464543e-05,99.8336701153092,0.5720482594959015,True
chain_7v_6e,partial,14,0.0386350117623806,0.0005902282427996397,98.47229697656168,0.442803239805204,True
chain_7v_6e,hub,14,0.0386350117623806,0.00014570508210454136,99.62286776822877,0.5309718719667592,True
chain_7v_6e,uniform,15,0.26447656750679016,0.00011919255484826863,99.95493265964093,0.5759964329671483,True
chain_7v_6e,partial,15,0.26447656750679016,0.01715061254799366,93.51526197210143,0.45301602958240605,True
chain_7v_6e,hub,15,0.26447656750679016,9.642574877943844e-05,99.96354091037688,0.4102141504146392,True
chain_7v_6e,uniform,16,0.2166256457567215,0.0001351330429315567,99.93761909285509,0.5573654095918482,True
chain_7v_6e,partial,16,0.2166256457567215,0.036292433738708496,83.24647406731047,0.37287702149194274,True
chain_7v_6e,hub,16,0.2166256457567215,0.0002650253300089389,99.87765745413793,0.3737932664284812,True
chain_7v_6e,uniform,17,0.14166344702243805,4.1303690522909164e-05,99.97084379111828,0.6298266608707199,True
chain_7v_6e,partial,17,0.14166344702243805,0.014019821770489216,90.10343030247695,0.3896917066229307,True
chain_7v_6e,hub,17,0.14166344702243805,0.00016972378944046795,99.88019224930085,0.3943119003354983,True
chain_7v_6e,uniform,18,0.25572481751441956,7.6843767601531e-05,99.96995060223391,0.45397101112614446,True
chain_7v_6e,partial,18,0.25572481751441956,0.04181407764554024,83.64879949784988,0.45238748100612675,True
chain_7v_6e,hub,18,0.25572481751441956,0.0002633643744047731,99.89701258682493,0.3417184838051265,True
chain_7v_6e,uniform,19,0.075303815305233,0.00014835498586762697,99.80299140851457,0.6039319856012874,True
chain_7v_6e,partial,19,0.075303815305233,0.006608461029827595,91.22426798291539,0.3277172386020233,True
chain_7v_6e,hub,19,0.075303815305233,0.0002336443867534399,99.68973101056514,0.5091408972380514,True
chain_7v_6e,uniform,20,0.10613759607076645,0.00013767708151135594,99.87028434163936,0.6304685779628783,True
chain_7v_6e,partial,20,0.10613759607076645,0.0031597153283655643,97.02300085423185,0.3720071086516598,True
chain_7v_6e,hub,20,0.10613759607076645,0.00019270394113846123,99.81843950845656,0.43695149140186884,True
chain_7v_6e,uniform,21,0.08252405375242233,0.0001221283309860155,99.85200880781692,0.7529034296354113,True
chain_7v_6e,partial,21,0.08252405375242233,0.00041884041274897754,99.49246262913171,0.42659734348813244,True
chain_7v_6e,hub,21,0.08252405375242233,0.00011346711835358292,99.86250418733187,0.545640379175391,True
chain_7v_6e,uniform,22,0.25891733169555664,8.265029464382678e-05,99.96807850053816,0.671686087368608,True
chain_7v_6e,partial,22,0.25891733169555664,0.04633999243378639,82.10239842565872,0.34023788223859386,True
chain_7v_6e,hub,22,0.25891733169555664,0.00016333912208210677,99.9369145661233,0.34962727052125014,True
chain_7v_6e,uniform,23,0.06850198656320572,6.068755828891881e-05,99.91140759365726,0.4843157748724167,True
chain_7v_6e,partial,23,0.06850198656320572,0.0016171765746548772,97.63922674977793,0.4090459496295886,True
chain_7v_6e,hub,23,0.06850198656320572,0.00019158836221322417,99.72031707133566,0.3450917009553104,True
chain_7v_6e,uniform,24,0.09542296826839447,8.82988388184458e-05,99.90746584347482,0.5865115779126424,True
chain_7v_6e,partial,24,0.09542296826839447,0.035178039222955704,63.13462066699596,0.5377558736877234,True
chain_7v_6e,hub,24,0.09542296826839447,0.00011432007886469364,99.88019647581791,0.4387449138193703,True
chain_7v_6e,uniform,25,0.22292014956474304,0.00012684217654168606,99.94309972571374,0.5170615779501262,True
chain_7v_6e,partial,25,0.22292014956474304,0.0029308537486940622,98.68524502858239,0.5585579374459096,True
chain_7v_6e,hub,25,0.22292014956474304,9.61151672527194e-05,99.95688358928506,0.3057266495449845,True
chain_7v_6e,uniform,26,0.018799269571900368,0.0012343099806457758,93.43426628399051,0.4542345885207186,True
chain_7v_6e,partial,26,0.018799269571900368,0.004468935541808605,76.22814266949814,0.4622458723167232,True
chain_7v_6e,hub,26,0.018799269571900368,0.0009570883121341467,94.90890692069907,0.2887915688087924,True
chain_7v_6e,uniform,27,0.36419832706451416,0.0039539034478366375,98.9143543080756,0.3338835134853388,True
chain_7v_6e,partial,27,0.36419832706451416,0.18161967396736145,50.13165616897815,0.3369451122636399,True
chain_7v_6e,hub,27,0.36419832706451416,0.00887969508767128,97.5618517637786,0.4285868007181931,True
chain_7v_6e,uniform,28,0.07297271490097046,0.0007501635700464249,98.971994435092,0.3966175435039525,True
chain_7v_6e,partial,28,0.07297271490097046,0.0003697004576679319,99.49337165518695,0.335829732274517,True
chain_7v_6e,hub,28,0.07297271490097046,0.00019257148960605264,99.73610480318926,0.33834060401020943,True
chain_7v_6e,uniform,29,0.03546381741762161,5.472482371260412e-05,99.84568828823991,0.5824112490991363,True
chain_7v_6e,partial,29,0.03546381741762161,0.0016442001797258854,95.363724777951,0.3938745519035519,True
chain_7v_6e,hub,29,0.03546381741762161,0.00030169152887538075,99.14929764801498,0.4033006495217929,True
chain_7v_6e,uniform,30,0.06355579942464828,0.002027446636930108,96.8099738257028,0.5144371349698762,True
chain_7v_6e,partial,30,0.06355579942464828,0.01258271187543869,80.2021027359482,0.3658580463161056,True
chain_7v_6e,hub,30,0.06355579942464828,0.0002660114550963044,99.58145211372617,0.2865527420866987,True
chain_7v_6e,uniform,31,0.11290622502565384,0.0028451269026845694,97.48009739760751,0.3640709604554835,True
chain_7v_6e,partial,31,0.11290622502565384,0.0367550291121006,67.44641041381965,0.41981998771676693,True
chain_7v_6e,hub,31,0.11290622502565384,0.002298916457220912,97.96387094095249,0.37531100662654626,True
chain_7v_6e,uniform,32,0.07291781157255173,8.079586405074224e-05,99.88919598338418,0.39931252567567577,True
chain_7v_6e,partial,32,0.07291781157255173,0.022051524370908737,69.75838427492037,0.39691195290787123,True
chain_7v_6e,hub,32,0.07291781157255173,0.007164891343563795,90.17401758357096,0.2940313709753986,True
chain_7v_6e,uniform,33,0.024195753037929535,0.002556351711973548,89.43470902531456,0.5821544526914028,True
chain_7v_6e,partial,33,0.024195753037929535,0.0043946197256445885,81.83722689368034,0.4208787924034275,True
chain_7v_6e,hub,33,0.024195753037929535,0.00016578935901634395,99.3147997553271,0.4665920487485189,True
chain_7v_6e,uniform,34,0.206684872508049,4.634525612345897e-05,99.9775768513868,0.5704643260657382,True
chain_7v_6e,partial,34,0.206684872508049,0.008097680285573006,96.0821127413388,0.42371542620799874,True
chain_7v_6e,hub,34,0.206684872508049,0.00018025973986368626,99.91278522821902,0.3838446328066293,True
chain_7v_6e,uniform,35,0.021598411723971367,0.0001156550133600831,99.46452074884876,0.42627009636204544,True
chain_7v_6e,partial,35,0.021598411723971367,0.003857474075630307,82.14001045572707,0.377116214577734,True
chain_7v_6e,hub,35,0.021598411723971367,0.00011855047341668978,99.45111485542655,0.3127579435834979,True
